0.0,9.63806400687261e7,6.89292917473386e7,7.070375617624095e7
25.0,2.067798978600987e8,2.2590344339986068e8,2.5970108504478613e8
50.0,4.725752100048729e8,5.561773708696114e8,5.426575276300265e8
75.0,1.503812353108297e9,1.3403025219628863e9,1.1951286952968736e9
100.0,2.2140627184181666e9,9.742657882689015e8,1.7359027243822188e9
125.0,2.1108016250202134e9,3.2080163602530513e9,1.8836420888364983e9
150.0,3.4303516830320745e9,6.894798263950651e8,2.6761329772204313e9
175.0,2.927798596712842e9,3.4746904730510883e9,2.480957274411388e9
200.0,1.9875989472282624e9,4.692550115543842e7,2.756865603977844e9
225.0,3.4470130070893474e9,3.1339819173378773e9,4.7779596809818e9
250.0,3.1061100185108366e9,4.683578201392904e9,2.7086640257655625e9
