0.0,6.5680118496652536e7,1.0696920766479109e8,6.760610434248462e7
4.0,2.170034740527813e7,1.2025102012878174e8,1.2182914441262642e8
7.5,5.529506396436453e7,1.7057406672239596e8,7.993465515563512e7
11.5,1.0855864886973418e8,1.7443494989928755e8,2.3170752556635386e8
15.5,1.870139865172164e8,1.456391087414535e8,1.8436586277238727e8
19.5,1.0685546686234805e8,8.186144047861198e7,7.21387029526971e7
23.0,2.121845413447465e7,1.5495172581692096e7,2.5291028590016402e7
27.0,1.6262579175330994e6,1.6487022556739724e6,1.781552845885525e6
31.0,78576.1648778633,52506.84636416796,44534.096662091
34.5,3130.0894986166354,2536.8844106039746,1521.0020591599193
38.5,43.35675790852409,93.32575584015055,43.27356914740236
