0.0,1.0e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0e6
0.01,1.0003290898213251e8,922.3215659912026,7.359635640783021,0.03920096949390277,0.00015668291855350748,5.011456646664721e-7,1.3360056078887788e-9,3.052548690280115e-12,6.097878817423293e-15,999070.2794402131
0.02,1.0006582926411791e8,1829.4490208178656,29.120940340006648,0.30982452727474624,0.002474769482388527,1.5822266331411476e-5,8.432441993817298e-8,3.8527704280736134e-10,1.5404136564808716e-12,998141.1177236384
0.03,1.0009876084933843e8,2721.6235912691936,64.81607441859796,1.0330526179969854,0.012367887145197718,0.00011854819708252134,9.473378956427512e-7,6.490590145340508e-9,3.8916809436039484e-11,997212.514794305
0.04,1.0013170374117695e8,3599.0826754168334,113.98842243437527,2.4192202022996336,0.03858770266798798,0.0004929031036728833,5.249880169636363e-6,4.794570016255326e-8,3.832312049011528e-10,996284.4705960427
0.05,1.0016465794301705e8,4462.059903386968,176.19235473580272,4.6681636830651865,0.09300155239189946,0.0014841806244754493,1.97525610401675e-5,2.2543101729953738e-7,2.2518747921815413e-9,995356.9850724818
0.06,1.0019762345824288e8,5310.785197167497,250.99299375861784,7.96956005253698,0.19037905962863255,0.003643931408096845,5.81736588081877e-5,7.964840217881318e-7,9.545441646468481e-9,994430.0581670547
0.07,1.0023060029023929e8,6145.484829466203,337.965984972619,12.503256985459302,0.3481874488195143,0.007771116271775618,0.0001446852193365053,2.3104704115932827e-6,3.229778533809219e-8,993503.6898229985
0.08,1.0026358844239177e8,6966.381481633648,436.69727239482916,18.439594087998714,0.586395280675909,0.014949424067171995,0.00031797600260863166,5.801503278964688e-6,9.266379672536937e-8,992577.8799833606
0.09,1.0029658791808641e8,7773.694300669939,546.7828785654183,25.939715537842986,0.9272843220904262,0.026580949007151706,0.0006358133108018992,1.3046859878563727e-5,2.3438664460084912e-7,991652.6285910094
0.1,1.0032959872071002e8,8567.638955323808,667.8286889248136,35.15587428826536,1.3952693076274978,0.04441640818057369,0.0011800390545706405,2.689724706625669e-5,5.367812638071803e-7,990727.9355886517
0.11,1.0036262085365002e8,9348.427691296254,799.4502405153465,46.23172803024927,2.0167253383123342,0.0705820783301579,0.0020619391488407497,5.168410601673031e-5,1.1343410071414008e-6,989803.8009188628
0.12,1.0039565432029445e8,10116.26938558622,941.2725148369816,59.302627232142825,2.8198225997423396,0.10760363163841355,0.003427932306526158,9.37084636627613e-5,2.2431511526209465e-6,988880.2245241281
0.13,1.0042869912403208e8,10871.3695999434,1092.929734961569,74.49589519384715,3.8343683027703865,0.15842701483196447,0.005465519879949321,0.00016181417398876437,4.195293806424276e-6,987957.206346907
0.14,1.0046175526825224e8,11613.930633508682,1254.065166573016,91.93110065473495,5.091655413033589,0.22643655608441288,0.008409454440222308,0.00026804870635236864,7.482524727179279e-6,987034.7463297194
0.15,1.0049482275634494e8,12344.151574589816,1424.3309231046624,111.72032279825373,6.624318130993932,0.3154704279347725,0.01254807313110377,0.00042841233297354064,1.2810419286718017e-5,986112.8444152658
0.16,1.0052790159170084e8,13062.228351624257,1603.3877747519718,133.96840903235605,8.466193791317174,0.4298336240164486,0.01822975713649484,0.000663697176963983,2.1164278606718048e-5,985191.5005465825
0.17,1.0056099177771124e8,13768.35378334162,1790.9049612874635,158.7732257209355,10.65219096491733,0.5743085906868827,0.02586947668210763,0.0010004162927268819,3.388802950674024e-5,984270.7146672456
0.18,1.0059409331776808e8,14462.717628125196,1986.5600086553889,186.2259019685845,13.218163593506445,0.754163642663902,0.035955382542689214,0.0014718222522636648,5.277732928311001e-5,983350.4867216283
0.19,1.0062720621526395e8,15145.50663258445,2190.0385492762352,216.41106662577,16.20079095204126,0.9751592929266014,0.0490554089636146,0.0021190142047490313,8.018805519688153e-5,982430.8166552234
0.2,1.006603304735921e8,15816.904579361744,2401.0341459501415,249.40707873291595,19.637463213218673,1.2435526226549027,0.06582385713167782,0.002992132149083212,0.00011916134821946075,981511.7044150385
0.21,1.0069346609614637e8,16477.092334181063,2619.2481193068475,285.2862515416547,23.566172434011417,1.5660998087886795,0.08700792875063379,0.00415163640074221,0.00017356631062477414,980593.1499500785
0.22,1.007266130863213e8,17126.247892149902,2844.3893787371762,324.1150702667024,28.025408779588393,1.9500569229471603,0.11345418205929267,0.005669669864145375,0.00024826140887536683,979675.1532119232
0.23,1.00759771447512e8,17764.546423326497,3076.1742567383862,365.9544037235032,33.05406180269712,2.403179110892771,0.14611488498096345,0.007631500362183066,0.00034927557782218725,978757.7141554146
0.24,1.0079294118311429e8,18392.160317564194,3314.3263466074714,410.8597100026414,38.69132660219227,2.9337182571486107,0.18605424217510136,0.010137039928520209,0.00048400995924048547,977840.8327394659
0.25,1.0082612229652455e8,19009.25922864448,3558.5763434179917,458.88123632825386,44.9766146896953,3.5504192349724164,0.23445447474999828,0.013302437660994527,0.0006614611403826869,976924.5089280055
0.26,1.0085931479113981e8,19616.01011771042,3808.6618882161633,510.0642132456396,51.94946939784182,4.262514837571816,0.29262173333423336,0.01726174247866792,0.0008924666897310471,976008.74269107
0.27,1.0089251867035772e8,20212.5772960126,4064.3274153707316,564.4490432828051,59.64948566745134,5.079719482101882,0.36199182708779915,0.022168631927442138,0.0011899737209240353,975093.5340060602
0.28,1.0092573393757652e8,20799.122466981036,4325.324003007826,622.0714842324978,68.11623405417022,6.012221773452854,0.44413575306813474,0.028198203056636235,0.001569331158452089,974178.8828591768
0.29,1.0095896059619504e8,21375.80476763518,4591.409226466879,682.962827192947,77.38918880268947,7.070676010747501,0.5407650117624873,0.03554882120784721,0.0020486063105011228,973264.7892470476
0.3,1.0099219864961275e8,21942.780809311214,4862.347014829977,747.1500693660624,87.50765989195523,8.266192725114974,0.6537366922111957,0.04444402074722662,0.002648925956913529,972351.2531785637
0.31,1.0102544810122964e8,22500.20471778175,5137.9075102396,814.6560820137956,98.5107288031432,9.610328309423618,0.7850583234023447,0.05513445629063647,0.003394842937232566,971438.2746769424
0.32,1.0105870895444629e8,23048.228172703784,5417.866930210075,885.4997733878419,110.43718798761223,11.11507383424515,0.9368924732471633,0.06789989601199013,0.004314727839910891,970525.8537820273
0.33,1.0109198121266378e8,23587.00044645956,5702.007432685812,959.6962469829218,123.32548381450107,12.792843104902964,1.1115610932731856,0.08305125504930828,0.0054411865467400965,969613.9905528462
0.34,1.0112526487928379e8,24116.668442422084,5990.116983721114,1037.2569553083526,137.213662850402,14.65646001467377,1.3115496029643428,0.10093266575744782,0.006811504222038753,968702.6850704453
0.35,1.0115855995770842e8,24637.376732572102,6281.989228016421,1118.1898489578723,152.13932146457918,16.719145284534456,1.539510698131802,0.12192357556775835,0.008468114947587965,967791.9374410101
0.36,1.0119186645134032e8,25149.267594504374,6577.423362159289,1202.4995212134706,168.13955858725032,18.99450264469737,1.7982678819676334,0.1464408688576202,0.010459097211805107,966881.7477992924
0.37,1.012251843635825e8,25652.48104784881,6876.22401045795,1290.1873483791778,185.25093145587093,21.496504518247274,2.0908187188361893,0.17494100829079967,0.012838695002015716,965972.1163123536
0.38,1.0125851369783849e8,26147.154890187252,7178.2011030816175,1381.2516262023407,203.50941417848406,24.239477222774905,2.420337811557592,0.2079221958992242,0.01566786580059486,965063.0431836552
0.39,1.0129185445751208e8,26633.424732412735,7483.16975667979,1475.687702220824,222.95035910740182,27.238085759209678,2.7901794906725503,0.2459265459924909,0.019014854885499914,964154.5286575092
0.4,1.0132520664600748e8,27111.424033383366,7790.950157953933,1573.4881035798362,243.6084610555882,30.507318315268005,3.20388020524069,0.2895422547590955,0.022955792662420257,963246.5730238836
0.41,1.0135857026672915e8,27581.284134098238,8101.3674493832905,1674.6426612850316,265.5177239587045,34.06247045175,3.6651606381270265,0.33940577434153757,0.02757531724996791,962339.1766235895
0.42,1.013919453230818e8,28043.13429149411,8414.251616781241,1779.1386312388242,288.71142988152656,37.91912894892162,4.177927541438769,0.3962039943773829,0.03296722498442804,961432.3398538993
0.43,1.0142533181847034e8,28497.10171154615,8729.437379729508,1886.9608109586754,313.2221106019985,42.09315550481275,4.746275269643636,0.4606764056826565,0.039235142802766555,960526.0631745687
0.44,1.0145872975629976e8,28943.311581777038,9046.764084500926,1998.0916525033504,339.0815214928861,46.600670305525846,5.374487029951027,0.5336172462756885,0.046493222033655045,959620.3471142666
0.45,1.014921391399751e8,29381.887103421497,9366.075598636324,2112.5113725416118,366.3206174050471,51.45803538533801,6.0670358643156055,0.6158776414931436,0.05486685773645501,958715.1922774677
0.46,1.0152555997290142e8,29812.94952317054,9687.220207453409,2230.1980592210693,394.9695306770855,56.68183782233374,6.8285853405903385,0.708367729908489,0.06449343396582537,957810.5993518514
0.47,1.0155899225848362e8,30236.618164066153,10010.050513846123,2351.1277745353473,425.05755139910286,62.2888730579306,7.663989958428525,0.8120587402968558,0.0755230823548263,956906.5691160938
0.48,1.015924360001264e8,30653.01045614495,10334.423339379067,2475.2746543582234,456.6131093405433,68.29612807736366,8.578295303400905,0.9279850551502024,0.08811946500841132,956003.1024481653
0.49,1.0162589120123419e8,31062.24196682801,10660.199626743153,2602.6110059637103,489.663757702725,74.72076444109854,9.576737915203955,1.0572462572888357,0.10246058539375973,955100.2003342271
0.5,1.01659357865211e8,31464.426430304575,10987.244345950749,2733.1074007465063,524.2361589473741,81.58010163920436,10.664744888474246,1.2010091035192318,0.11873960463127617,954197.8638778968
0.51,1.0169283599546029e8,31859.675776788965,11315.42640138444,2866.7327651752453,560.3560720050829,88.89160033172894,11.847933235896003,1.3605094813841545,0.13716568213649014,953296.0943100763
0.52,1.017263255953849e8,32248.100161554044,11644.618540092133,3003.4544694208917,598.0483411444192,96.67284551143145,13.132108966024276,1.537054337566113,0.15796484324132454,952394.8929994538
0.53,1.0175982666838682e8,32629.807992859198,11974.697264060193,3143.238411150164,637.3368866406026,104.94153015297637,14.523265931486094,1.7320235151590067,0.18138084349720715,951494.2614633174
0.54,1.0179333921786718e8,33004.90596002332,12305.542742457419,3286.049098487158,678.2446965716824,113.715438661697,16.02758444002366,1.9468715816232427,0.20767606288615226,950594.2013790654
0.55,1.0182686324722593e8,33373.4990610135,12637.038725936844,3431.8497299313217,720.7938202445862,123.01243047586603,17.651429590893137,2.183129597574038,0.23713241702995938,949694.7145963653
0.56,1.0186039875986181e8,33735.69062902393,12969.072464504914,3580.602270092379,765.0053629972055,132.8504241945533,19.401349436590735,2.442406793582212,0.2700522597655416,948795.8031495694
0.57,1.0189394575917205e8,34091.582359603046,13301.534624140382,3732.267525699951,810.8994820444307,143.24738131352433,21.28407286483861,2.7263922511943,0.306759329305728,947897.4692711186
0.58,1.0192750424855228e8,34441.27433651504,13634.319207836477,3886.8052165283466,858.4953838804148,154.22129066284762,23.306507286252582,3.036856464267761,0.3475996798656208,946999.715405242
0.59,1.019610742313962e8,34784.86505745842,13967.323477436308,4044.1740449194,907.8113225640528,165.79015291731926,25.475736142635757,3.3756528598047217,0.3929426266523831,946102.5442222118
0.6,1.0199465571109545e8,35122.45145993839,14300.447875520824,4204.331764246959,958.8645992650447,177.9719649975534,27.79901611728782,3.744719279916611,0.44318172366364667,945205.958633624
0.61,1.0202824869103935e8,35454.12894559382,14633.595952401716,4367.235242064573,1011.6715628706756,190.78470541578002,30.28377427497603,4.146079329209907,0.4987357047308758,944309.9618075948
0.62,1.0206185317461462e8,35779.99140546863,14966.674290654659,4532.840524670952,1066.247611471243,204.24631907706777,32.93760489258038,4.5818437330059405,0.5600494785867974,943414.5571852556
0.63,1.0209546916520509e8,36100.13124385555,15299.592434464286,4701.1028965151945,1122.6071950099167,218.3747029859101,35.76826617467739,5.054211554221114,0.627595093156866,942519.7484973993
0.64,1.0212909666619147e8,36414.63940218942,15632.26281911795,4871.97693893284,1180.7638185641058,233.18769197160591,38.78367681088372,5.565471374078275,0.7018727137565335,941625.5397817496
0.65,1.0216273568095103e8,36723.60538299332,15964.600700886522,5045.416587542173,1240.7300468115625,248.70304446407883,41.99191224039616,6.118002403836993,0.7834116262353841,940731.9354013824
0.66,1.021963862128572e8,37027.117272280724,16296.52409178779,5221.375184982596,1302.5175089482457,264.93842926593675,45.401200973469486,6.714275472288934,0.8727711887091418,939838.9400627202
0.67,1.0223004826527932e8,37325.26176330644,16627.953690834704,5399.805535741414,1366.1369047371904,281.91141162224625,49.01992048331858,7.3568540119743515,0.9705418552768612,938946.5588354802
0.68,1.0226372184158224e8,37618.12417809545,16958.812822205422,5580.6599545682675,1431.5980109652664,299.63944072167453,52.85659323532722,8.048394876203481,1.0773461203233934,938054.7971718326
0.69,1.0229740694512595e8,37905.78849041753,17289.027369528838,5763.890317462891,1498.9096888225583,318.1398364441573,56.91988232386341,8.791649166920505,1.1938395332993759,937163.6609274205
0.7,1.0233110357926515e8,38188.337346929,17618.525715992644,5949.4481070994525,1568.0798917991465,337.4297773460038,61.21858717101314,9.589462898390842,1.3207116492746862,936273.1563820193
0.71,1.0236481174734883e8,38465.852089071086,17947.23868250159,6137.28445940565,1639.1156741802138,357.5262882947657,65.7616389877363,10.444777649360695,1.4586870166306753,935383.2902613626
0.72,1.023985314527199e8,38738.41277409778,18275.099468901306,6327.350206756115,1712.02320030056,378.446228816319,70.55809612623581,11.360631079140003,1.6085261395297819,934494.069759514
