0.0,1.0e8,0.0,0.0
0.01,1.000338388600017e8,0.0,0.0
0.02,1.0006768877556942e8,0.0,0.0
0.03,1.001015497500477e8,0.0,0.0
0.04,1.0013542178678189e8,0.0,0.0
0.05,1.001693048891182e8,0.0,0.0
0.06,1.0020319906040367e8,0.0,0.0
0.07,1.0023710430398616e8,0.0,0.0
0.08,1.0027102062321438e8,0.0,0.0
0.09,1.0030494802143782e8,0.0,0.0
0.1,1.0033888650200687e8,0.0,0.0
0.11,1.0037283606827271e8,0.0,0.0
0.12,1.0040679672358736e8,0.0,0.0
0.13,1.0044076847130369e8,0.0,0.0
0.14,1.0047475131477535e8,0.0,0.0
0.15,1.0050874525735688e8,0.0,0.0
0.16,1.0054275030240363e8,0.0,0.0
0.17,1.0057676645327178e8,0.0,0.0
0.18,1.0061079371331832e8,0.0,0.0
0.19,1.006448320859011e8,0.0,0.0
0.2,1.0067888157437882e8,0.0,0.0
0.21,1.0071294218211095e8,0.0,0.0
0.22,1.0074701391245784e8,0.0,0.0
0.23,1.0078109676878726e8,0.0,0.0
0.24,1.0081519075446673e8,0.0,0.0
0.25,1.0084929587285857e8,0.0,0.0
0.26,1.0088341212732597e8,0.0,0.0
0.27,1.0091753952123293e8,0.0,0.0
0.28,1.0095167805794433e8,0.0,0.0
0.29,1.0098582774082585e8,0.0,0.0
0.3,1.0101998857324404e8,0.0,0.0
0.31,1.0105416055856626e8,0.0,0.0
0.32,1.0108834370016077e8,0.0,0.0
0.33,1.0112253800139661e8,0.0,0.0
0.34,1.0115674346564369e8,0.0,0.0
0.35,1.0119096009627278e8,0.0,0.0
0.36,1.0122518789665544e8,0.0,0.0
0.37,1.0125942687016413e8,0.0,0.0
0.38,1.012936770201721e8,0.0,0.0
0.39,1.0132793835005349e8,0.0,0.0
0.4,1.0136221086318325e8,0.0,0.0
0.41,1.0139649456293716e8,0.0,0.0
0.42,1.0143078945269188e8,0.0,0.0
0.43,1.0146509553582488e8,0.0,0.0
0.44,1.014994128157145e8,0.0,0.0
0.45,1.0153374129573989e8,0.0,0.0
0.46,1.0156808097928105e8,0.0,0.0
0.47,1.0160243186971886e8,0.0,0.0
0.48,1.01636793970435e8,0.0,0.0
0.49,1.0167116728481197e8,0.0,0.0
0.5,1.0170555181623317e8,0.0,0.0
0.51,1.0173994756808282e8,0.0,0.0
0.52,1.0177435454374598e8,0.0,0.0
0.53,1.0180877274660854e8,0.0,0.0
0.54,1.0184320218005723e8,0.0,0.0
0.55,1.0187764284747964e8,0.0,0.0
0.56,1.019120947522642e8,0.0,0.0
0.57,1.0194655789780016e8,0.0,0.0
0.58,1.0198103228747766e8,0.0,0.0
0.59,1.0201551792468761e8,0.0,0.0
0.6,1.0205001481282182e8,0.0,0.0
0.61,1.0208452295527291e8,0.0,0.0
0.62,1.0211904235543437e8,0.0,0.0
0.63,1.021535730167005e8,0.0,0.0
0.64,1.0218811494246647e8,0.0,0.0
0.65,1.0222266813612828e8,0.0,0.0
0.66,1.0225723260108274e8,0.0,0.0
0.67,1.0229180834072757e8,0.0,0.0
0.68,1.0232639535846128e8,0.0,0.0
0.69,1.0236099365768321e8,0.0,0.0
0.7,1.023956032417936e8,0.0,0.0
0.71,1.024302241141935e8,0.0,0.0
0.72,1.0246485627828477e8,0.0,0.0
0.73,1.0249949973747016e8,0.0,0.0
0.74,1.0253415449515325e8,0.0,0.0
0.75,1.0256882055473845e8,0.0,0.0
0.76,1.02603497919631e8,0.0,0.0
0.77,1.0263818659323703e8,0.0,0.0
0.78,1.0267288657896344e8,0.0,0.0
0.79,1.0270759788021806e8,0.0,0.0
0.8,1.0274232050040945e8,0.0,0.0
0.81,1.0277705444294715e8,0.0,0.0
0.82,1.028117997112414e8,0.0,0.0
