0.26,1.0085931479114412e8,13403.038012149302,6896.555408426535,2645.0914114997563,798.5874708810928,197.72707802338738,41.382357445513435,7.489859098294129,1.1931526666567112,0.1696456671086738,0.02177285094712672,0.0025459570945712794,0.00027335621609689547,2.7127851877993862e-5,2.502483473064018e-6,2.1564075719757532e-7,1.7432617512468567e-8,1.3271347418531401e-9,9.546697614706464e-11,6.508597606776369e-12,4.2169317017811214e-13,2.6028344003958067e-14,1.5339308771453874e-15,8.648842840879378e-17,4.674258194900192e-18,2.425571707270388e-19,976008.7409821133
0.27,1.0089251867036392e8,13642.067599486789,7219.808518251861,2860.4031825891193,893.9147900162062,229.35095746412267,49.77201713773628,9.344383354830589,1.5445187213961,0.22789686540112225,0.0303574632377697,0.0036846603012569545,0.0004106796065273392,4.2309895810214e-5,4.05200134938915e-6,3.625072347037679e-7,3.0426267975761666e-8,2.4049826098743665e-9,1.796262446993194e-10,1.2715435931988182e-11,8.55409422784919e-13,5.482304866041097e-14,3.3547986581527385e-15,1.9641152722010726e-16,1.1022338947352102e-17,5.939237566902917e-19,975093.531636552
0.28,1.0092573393758534e8,13868.895957154471,7538.651509187506,3080.87245949637,995.2225795139146,264.2289084348789,59.374281775362334,11.547031180911418,1.9775788219636543,0.3023980382576549,0.04175060918091033,0.005252831870278735,0.0006069176637110247,6.482222733312282e-5,6.436155332538195e-6,5.969862226093432e-7,5.195171153639136e-8,4.257721702663223e-9,3.297297566420488e-10,2.4201935662572983e-11,1.688222702113489e-12,1.1219182254639798e-13,7.11887733422403e-15,4.321784920631548e-16,2.514922781465702e-17,1.4052042787041476e-18,974178.8796141256
0.29,1.0095896059620742e8,14084.118205684548,7852.719158616278,3306.0234480887284,1102.4589812756865,302.49271005904217,70.29199246912972,14.142486662425124,2.506413779298295,0.39668093378861885,0.05669253102173089,0.007384134100783025,0.0008833057602383979,9.767994429385971e-5,1.0042176995827706e-5,9.644981971347216e-7,8.691318205731582e-8,7.376025386648406e-9,5.915228255037779e-10,4.4961334384006864e-11,3.247887015474386e-12,2.2352181453288297e-13,1.468799280992713e-14,9.2344364404769e-16,5.565084497497274e-17,3.220249740377849e-18,973264.7848536785
0.3,1.0099219864962994e8,14288.30044164591,8161.692360293527,3535.3868963883606,1215.551614602937,344.264675156548,82.62917106416535,17.178301424331266,3.146667804887996,0.5148299674847354,0.0760730008247634,0.010245408068752569,0.0012673547353243587,0.00014493562828682836,1.540991202203377e-5,1.530707612759749e-6,1.4266191670246575e-7,1.2522388295175788e-8,1.0386940319681338e-9,8.166092417168162e-11,6.101568158814149e-12,4.343416785949714e-13,2.9522282120410444e-14,1.91989731085245e-15,1.1968045908636348e-16,7.163549405728241e-18,972351.2472938556
0.31,1.0102544810125321e8,14481.98115289083,8465.294495500628,3768.50193398618,1334.4089422648128,389.6571446246031,96.49048815916318,20.704799290986383,3.9156098466321936,0.6615330473576785,0.10095222583303859,0.014042855095943062,0.00179431175842489,0.00021196972121987956,2.328187047404633e-5,2.3891593967045205e-6,2.300431303994711e-7,2.0861598381001196e-8,1.7877893033858883e-9,1.4521749730212316e-10,1.1210594190991833e-11,8.245306779297363e-13,5.79052966446653e-14,3.890843076719731e-15,2.506052213885565e-16,1.5498857237020468e-17,971438.2668731025
0.32,1.010587089544783e8,14665.672565042016,8763.288047806982,4004.91765120365,1458.9216533795036,438.77207346294847,111.98073458769973,24.774959706545715,4.832186768482199,0.8421327225041718,0.13258322603950132,0.019028973673948932,0.0025088700572027368,0.0003058440424940185,3.466651903931711e-5,3.6713003517073216e-6,3.648209151745896e-7,3.4144805322608174e-8,3.0200151558778617e-9,2.531833612278039e-10,2.0173201458306798e-11,1.531399929272237e-12,1.1100449869025707e-13,7.698582065068764e-15,5.118062939390419e-16,3.267134211202987e-17,970525.8435296658
0.33,1.0109198121270683e8,14839.861922364626,9055.471446842696,4244.194441882761,1588.9640500192131,491.7007045621852,129.20430063961317,29.444281232236495,5.917067756663781,1.062677219396969,0.1724356150385346,0.02551028463899514,0.0034671529432311467,0.00043572811417701536,5.091748188316743e-5,5.559479062392814e-6,5.695931370749779e-7,5.4965666138913705e-8,5.012645439055528e-9,4.333030683994398e-10,3.5598913216902284e-11,2.7865156165664494e-12,2.082712139375708e-13,1.489427792122496e-14,1.0210289982375261e-15,6.720884550030209e-17,969613.977201593
0.34,1.0112526487934117e8,15005.012706115285,9341.676127040515,4485.905132076667,1724.3954262530665,548.5233258814987,148.2646668662224,34.77062658413423,7.19267944246728,1.3299709257367676,0.22222069675294148,0.03385587153932396,0.004738997612960106,0.0006134086837096662,7.383166498128581e-5,8.303625373433675e-6,8.763341294108362e-7,8.711217743392799e-8,8.183629881989266e-9,7.287358591496334e-10,6.167669493643048e-11,4.973446578381427e-12,3.8294968387670867e-13,2.8213218806323974e-14,1.9924877840243185e-15,1.3511752262035246e-16,968702.6678267322
0.35,1.0115855995778424e8,15161.565793568774,9621.763787557882,4729.635915288246,1865.061430275182,609.3091063464294,169.26390978551103,40.814050728171495,8.683231332407402,1.6516238930405012,0.2839177806976934,0.04450675989117054,0.00641056492299512,0.0008538937574211101,0.00010576973486988052,1.2242439336994663e-5,1.3297344699240665e-6,1.360442545268493e-7,1.3154148486172775e-8,1.2056191719581113e-9,1.0502458770079612e-10,8.716917291133329e-12,6.908562129089402e-13,5.238938959324378e-14,3.808332397248559e-15,2.658291566316653e-16,967791.9153427328
0.36,1.0119186645143966e8,15309.940560362287,9895.62384132701,4974.987113029684,2010.7954011616607,674.1160056142047,192.3022255941862,47.63661370523411,10.414731227946321,2.036099913468278,0.3598015913857073,0.0579861486519208,0.008587299904124416,0.0011761229058568632,0.00014980273015758762,1.783004649649255e-5,1.9915411211931035e-6,2.0953454188416052e-7,2.0835244188269248e-8,1.9638771480259975e-9,1.7594226221673917e-10,1.501837237706109e-11,1.2241463059974763e-12,9.547266110021242e-14,7.137799554712807e-15,5.124237609618092e-16,966881.7196870447
0.37,1.0122518436371171e8,15450.53592912184,10163.171040835738,5221.5737783210025,2161.4196736429367,742.9907526594869,217.47747440259417,55.302179847042446,12.414990424898232,2.492762755071888,0.45247064284617045,0.07491050398450544,0.011397268113515015,0.001603796464111668,0.00020988903718403612,2.5669232260020208e-5,2.946142839390635e-6,3.1851917713044334e-7,3.25464349324149e-8,3.1524772408840215e-9,2.9023339402065695e-10,2.5459239748315586e-11,2.1325844806215085e-12,1.709254203590329e-13,1.3132593665167231e-14,9.68896354821652e-16,965972.0807969192
0.38,1.0125851369800529e8,15583.731366967526,10424.34326952537,5469.026158097206,2316.746845167845,815.968888129521,244.88474723270957,63.87620510482099,14.713618568116301,3.031920142571093,0.5648764308983487,0.09600151670522061,0.014994891608310936,0.0021663367481971367,0.0002910863683737184,3.6552527819445674e-5,4.307691612594091e-6,4.782159555190929e-7,5.017635077737608e-8,4.9907151014014615e-9,4.718241490240099e-10,4.250167119826699e-11,3.6559449353753994e-12,3.009104466147766e-13,2.3742265918872908e-14,1.798843665693154e-15,965062.998609408
0.39,1.0129185445772593e8,15709.887834376703,10679.099488331773,5716.990029206806,2476.5810005678086,893.0748654044586,274.61595766053347,73.42551422968684,17.342008128313502,3.664865087318154,0.700353283282387,0.12209891722407273,0.01956510703878516,0.0028999948958789512,0.00039980380737296374,5.151259460134575e-5,6.229102996030623e-6,7.095799756650831e-7,7.639805599356637e-8,7.797583023134333e-9,7.564813479705862e-10,6.992794298683757e-11,6.172713728075747e-12,5.21374635711684e-13,4.2215777971912625e-14,3.2823844792249776e-15,964154.4730613643
0.4,1.0132520664627986e8,15829.348687770243,10927.417827506002,5965.126921483309,2640.718890551371,974.32220533638,306.759459643423,84.01806954201358,20.33330855480621,4.4039141902425145,0.8626486967696125,0.1541741340230592,0.025327966768621486,0.0038491173351536795,0.0005440994115769908,7.1883541071267e-5,8.9133365939356e-6,1.0411815591405319e-6,1.1495486924981266e-7,1.2031869599887798e-8,1.197033356070891e-9,1.1347484184178993e-10,1.0272374707716058e-11,8.898051483445658e-13,7.388801048302586e-14,5.8917754884993835e-15,963246.5040894417
0.41,1.0135857026707391e8,15942.440538076908,11169.293814432214,6213.114240252037,2808.9510610787056,1059.7136997211896,341.39969275223876,95.72273300889837,23.722390239898587,5.262442564794709,1.0559539810152627,0.19334477385546076,0.032543702042687805,0.005067586176129271,0.0007340292856059361,9.937500425693187e-5,1.2627422890349527e-5,1.5116082409058843e-6,1.7103626767577087e-7,1.834637044201923e-8,1.870623606803318e-9,1.8173926902598613e-10,1.6861421235784522e-11,1.4969138444378456e-12,1.2739673660053502e-13,1.0411573453438814e-14,962339.0916300953
0.42,1.0139194532351561e8,16049.474067426947,11404.738728707878,6460.645299592826,2981.0629313947898,1149.2416586749366,378.6168557277349,108.60902331520137,27.54579850672853,6.254915052868126,1.284935021350672,0.24088989404635228,0.04151826508216751,0.00662044801403947,0.0009820544566609727,0.00013616103847580377,1.7719774541562355e-5,2.1725121691626006e-6,2.517679449263082e-7,2.766048816322886e-8,2.8886871386182526e-9,2.8745723287414505e-10,2.7317071501216655e-11,2.4840293253453648e-12,2.1654195954432052e-13,1.8127060995686054e-14,961432.2356195812
0.43,1.0142533181901307e8,16150.744805988797,11633.778076340524,6707.4292767224315,3156.83581909388,1242.8881972130184,418.48660901486403,122.74686958090729,31.841697906625566,7.396913433841036,1.5547629652082344,0.298266028599637,0.05260936420230318,0.008585745584979172,0.001303512254540887,0.0001849860662624228,2.464139760047402e-5,3.0924462314367928e-6,3.6684532885500196e-7,4.1256584637350355e-8,4.4105405025663664e-9,4.4929171409811003e-10,4.3707737909185957e-11,4.06868820902151e-12,3.6309240802261044e-13,3.111597082945329e-14,960525.9359939564
0.44,1.0145872975697511e8,16246.533870948138,11856.450175249569,6953.191096952959,3336.0479112612884,1340.625556533564,461.07980664117247,138.20636329345356,36.649807169579326,8.705159359689901,1.8711446360512862,0.36712392399947735,0.06623300406317835,0.011056566870012073,0.001717159337452279,0.00024929038703298497,3.397170653874259e-5,4.3616578556908555e-6,5.293461183030635e-7,6.09067775433424e-8,6.661726816908778e-9,6.943078760836484e-10,6.910601972830217e-11,6.581885602738572e-12,6.009735936122231e-13,5.269474835743801e-14,959620.1926890789
0.45,1.0149213914081119e8,16337.108669439851,12072.804844914954,7197.67125786275,3518.475181104217,1442.4164556546207,506.46225760741027,155.05750998923835,42.01132521672545,10.197532777184492,2.2403524722623898,0.4493259311469544,0.08287053949754215,0.014143325827113109,0.002245793806790725,0.0003333579617494743,4.644973754360994e-5,6.098037331871931e-6,7.567645141517118e-7,8.903844254711479e-8,9.958564625531277e-9,1.061368201444042e-9,1.0802869557056664e-10,1.0521735516190702e-11,9.824494001215208e-13,8.809339741450505e-14,958715.0056406079
0.46,1.0152555997393136e8,16422.723567194174,12282.902193371157,7440.6256005570685,3703.8922499666514,1548.2144692615132,554.6945167269489,173.36998213460384,47.96884869467727,11.89308563266473,2.6692537889795056,0.5469639933127897,0.10307624841752384,0.017976288648116394,0.0029169641927076933,0.0004424894341701513,6.301165496297461e-5,8.454449190922736e-6,1.0723181198317155e-6,1.2894856234983241e-7,1.4740726668299713e-8,1.6057484523275852e-9,1.6704947437334523e-10,1.663000786911494e-11,1.5871513054647103e-12,1.454648458773076e-13,957810.3747840037
0.47,1.0155899225974637e8,16503.620524573707,12486.811495159987,7681.825035186983,3892.073194996399,1657.9644278297594,605.8317046568759,193.21287457690076,54.566281537283416,13.812050688371034,3.1653391616747144,0.6623781631709141,0.1274854259764287,0.02270835896316891,0.0037637733841142497,0.000583203592920777,8.483555276165571e-5,1.162771033086664e-5,1.5065880053879478e-6,1.8507928571737678e-7,2.1614133589657903e-8,2.405360696534405e-9,2.556447338244202e-10,2.600026699571377e-11,2.535136175206817e-12,2.373789076941905e-13,956906.3000545278
0.48,1.0159243600166763e8,16580.029701591367,12684.610154255777,7921.055227244239,4082.7923030463976,1771.6028362999143,659.9233566912774,214.65446385410073,61.84873710093314,15.975845313143973,3.7367497323766807,0.7981755753743044,0.15682299859054574,0.02851813476896792,0.0048257858198255486,0.0007634707217540381,0.00011339466615431238,1.586951732806857e-5,2.099563275484353e-6,2.633696679465362e-7,3.1407001602949255e-8,3.569075456671367e-9,3.873508871265262e-10,4.022928363413297e-11,4.0055908507719875e-12,3.83011441363812e-13,956002.7813872428
0.49,1.0162589120310718e8,16652.170033410763,12876.382746361201,8158.11625055858,4275.82477165432,1889.058307787293,717.0132997330555,237.76197256863554,69.86243345627635,18.40707014481929,4.392303242801234,0.9572497946529165,0.19191265252576248,0.03561324898552026,0.006150046427113702,0.0009929815197796713,0.00015052022629596964,2.149966748720286e-5,2.903173695115369e-6,3.717015935315329e-7,4.524254509493256e-8,5.247764929985905e-9,5.813352135813753e-10,6.162719978992863e-11,6.263380812663304e-12,6.113214216614669e-13,955099.8187170123
0.5,1.0165935786747767e8,16720.2497777954,13062.220135256246,8392.822212341653,4470.947358223168,2010.2520090610503,777.1395567172392,262.6013399240193,78.65458243906089,21.12950255511522,5.14151860576486,1.142800455333917,0.23368646868839874,0.04423400488789266,0.007792220024533705,0.0012834555349638145,0.0001984753218402929,2.8921965776612183e-5,3.9844080172507235e-6,5.204614554019164e-7,6.463263409690354e-8,7.648849641309302e-9,8.645113005250896e-10,9.350684915405487e-11,9.696406288489746e-12,9.656197840750364e-13,954197.4119785015
