0.0,1.0054005949388022e6,1.1789607079856978e6,759305.14800603
3.0,956395.110272459,591511.5795591082,971857.4595081279
6.0,2.5354391566774845e6,3.0369796654024967e6,4.915850370239707e6
9.0,1.560906097427027e7,1.3822566758256841e7,1.1123513594913026e7
12.0,2.781641079211758e7,4.698907592229436e7,4.392067112514405e7
15.0,1.4824805040689552e8,2.4828928462646234e8,1.680818449310548e8
18.0,6.51637429017625e8,6.5896773581291e8,5.536122669014561e8
21.0,2.4880971367444563e9,1.6973649842590919e9,3.818484539614695e9
24.0,3.9807302276044445e9,7.806089109931213e9,4.319711264474869e9
27.0,4.435486911947386e9,5.82230206433124e9,6.361079664482855e9
30.0,8.078994072072884e9,7.210142115489219e9,6.005893138023702e9
