0.0,9.768239608242038e7,1.265941861074624e8,9.124062201928984e7
3.0,1.2774367384101614e8,1.0321740913070881e8,1.7086588223627168e8
6.0,9.198675384199917e7,1.1686744753723817e8,1.2111649689268878e8
9.0,1.4511421149760672e8,1.350580804994352e8,6.540234181945023e7
12.0,1.6510219128420854e8,4.014220705177006e7,1.938093562077505e8
14.5,1.1962265299001843e8,8.912613855119385e7,1.0873503735506183e8
17.5,1.9313939131368247e8,1.2053254452898216e8,1.465352838814958e8
20.5,1.617726785939598e8,9.449796728316954e7,2.2360827717108172e8
23.5,5.14341491344626e7,5.102753580745932e7,3.47388257886254e7
26.5,492304.20867530606,958482.2993489623,646945.0715389708
29.5,19.45598992153783,48.5715303364654,47.6684252608499
