0.0,819596.9891710465,1.2070214067882209e6,649267.1238585622
3.0,1.4665099418975618e6,1.7794708641904648e6,1.255021743689466e6
6.0,4.316634614438343e6,3.2939367351278365e6,5.33022475943598e6
9.0,2.6418391900985315e7,3.7094220092721865e7,1.9721992723663934e7
12.0,8.16092714182443e7,1.237516545015136e8,8.98192250508045e7
15.0,3.8478474944891775e8,5.1178719330389035e8,4.3604457723176306e8
18.0,1.4029578688839636e9,2.3253578225945554e9,1.9672957216676395e9
21.0,7.015814384109531e9,5.310316693044583e9,3.957837747995439e9
24.0,6.085717759666435e9,6.133033297783469e9,6.378005067540606e9
27.0,6.187588787090219e9,6.86339783949687e9,4.859813363595701e9
30.0,3.7286224005237985e9,6.609134347052144e9,4.427748979770657e9
