0.0,7.789395395005439e7,1.039666972070629e8,1.0401677841643071e8
3.0,1.411296697535564e8,1.2988582801765303e8,1.6991659559141427e8
6.0,1.3362868015385674e8,1.4281568885212064e8,1.5559897270338672e8
8.5,1.8848588507543427e8,2.102350680010414e8,1.9740071049538782e8
11.5,1.516205328262871e8,5.6669335205348074e7,1.2593662882616869e8
14.5,1.960333583921686e8,9.826366609277293e7,1.5465099979132453e8
17.5,1.168389601576738e8,2.149580877254247e8,9.53488595322229e7
20.5,8.737121324986115e7,1.46825250207483e8,1.3038117917139298e8
23.0,6.496843589230632e7,1.9610251927695476e7,2.6557172013296653e7
26.0,1.8943673907153402e6,1.0009872051904023e6,1.29227610291018e6
29.0,100.46680374212065,95.59988297402471,75.3801052318469
