0.0,1.0e8,0.0,0.0,0.0,0.0,0.0,0.0,1.0e6
0.01,1.000329089821325e8,924.163927412113,5.53444915122594,0.022116751726969808,6.631241076045042e-5,1.5908750455574917e-7,3.1803897309056337e-10,999070.2794402132
0.02,1.000658292641179e8,1836.7486586660123,21.95723820998818,0.17532368506164178,0.001050740573511466,5.03975507715021e-6,2.0148370330168025e-8,998141.1177236412
0.03,1.0009876084933841e8,2737.8923693747784,49.001195350483066,0.5863348900381711,0.00526796536724381,3.788604610837381e-5,2.271311149600104e-7,997212.514794352
0.04,1.0013170374117695e8,3627.7315871517903,86.40397397864935,1.3771949865224131,0.016488520564675483,0.00015804840976139473,1.263013220189007e-6,996284.4705963907
0.05,1.0016465794301705e8,4506.401211268296,133.90797563743163,2.665391914775212,0.03986640650184397,0.00047748360806737364,4.7683284562328956e-6,995356.9850741256
0.06,1.0019762345824288e8,5374.034532078377,191.26027405909107,4.563967476134268,0.08186889381810968,0.0011762087012143173,1.409138694634808e-5,994430.0581728895
0.07,1.0023060029023927e8,6230.763250211586,258.2125403593195,7.181625647833338,0.15020847512010987,0.002516744951944647,3.516706183920236e-5,993503.6898400029
0.08,1.0026358844239171e8,7076.717495537026,334.52096935405456,10.62283871644735,0.25377690923268775,0.004857590194756081,7.75514079709939e-5,992577.8800262542
0.09,1.0029658791808629e8,7912.025845907568,419.94620696195125,14.987951298675043,0.40258129006576626,0.008665758665527634,0.00015559941280248889,991652.6286879125
0.1,1.0032959872070979e8,8736.815345674791,514.253278725195,20.37328221921542,0.607682131853992,0.014528416061748787,0.0002897722385031619,990727.9357893307
0.11,1.0036262085364953e8,9551.211523993336,617.2115193735569,26.871224368009205,0.8811333715967355,0.023163653050268778,0.0005080630961406806,989803.8013062081
0.12,1.0039565432029349e8,10355.338412907282,728.594503457111,34.57034251666625,1.2359242751660866,0.03543042472378135,0.0008475292827692221,988880.2252295548
0.13,1.0042869912403023e8,11149.31856522115,848.1799770350098,43.5554691267089,1.685923203612636,0.052337687227316576,0.0013559194492736824,987957.2075704129
0.14,1.0046175526824889e8,11933.273072169175,975.749790365621,53.90779824208462,2.245823160132329,0.07505276907827715,0.0020933863724587284,987034.7483653752
0.15,1.0049482275633916e8,12707.3215808772,1111.089831617219,65.70497745339938,2.9310891018794547,0.10490900247214127,0.0031342745307323975,986112.847682939
0.16,1.0052790159169121e8,13471.58231161888,1253.9899615908557,79.02119796054068,3.7579069772987252,0.14341264375953747,0.004568972724702038,985191.5056307256
0.17,1.005609917776957e8,14226.172074876466,1404.243949414076,93.92728280548546,4.743134424733737,0.19224911490906318,0.0065058233938107175,984270.7223635976
