0.0,1.2390314622330399e8,9.288137245104302e7,1.205114267331522e8
25.0,2.210032510089033e8,2.287484988456507e8,2.022176621603101e8
50.0,6.360694293589959e8,6.785515258004402e8,3.45484547655843e8
75.0,1.3560634869532585e9,9.605466627683724e8,1.0555352773809383e9
100.0,2.5626080181138287e9,1.8442219118025062e9,1.6847610281067755e9
125.0,1.985963354980044e9,1.6007667436361988e9,1.5568244196972623e9
150.0,2.551871191455067e9,2.1012787318523617e9,2.030482434987114e9
175.0,2.0954679788456187e9,4.887596051470734e9,4.928718199391269e9
200.0,3.004735595223568e9,2.6071818596955824e9,2.8226673247024813e9
225.0,2.8062385861179905e9,2.877570204820014e9,2.87717300696587e9
250.0,2.8902778272104125e9,4.1451837502874565e9,2.7154866623665957e9
