0.0,117812.05822817553,142579.39252513932,68544.01859926665
3.0,119370.25053039097,54150.51104126362,91453.92227482669
6.0,94435.52224075206,134215.8700760583,130458.77866799988
9.5,49607.4635393052,99958.56129980461,151921.4251523411
12.5,49025.40931881973,156188.89805144456,119170.17739980297
15.5,90129.5242791842,115052.44406454045,93212.28073812588
18.5,81378.2881770869,173166.45746965334,98121.4705071999
21.5,64860.20588112426,49445.14364936765,93541.31926927413
25.0,7864.033457938367,17136.58408694868,9967.190207130147
28.0,966.3970616413282,1200.5583889093573,947.9790147470452
31.0,49.43980345086341,49.653481647754155,30.4324727061205
