0.0,67873.78431508184,146984.61032991504,109549.45362860033
100.0,614409.2637529765,651158.7214203454,344849.8548626632
200.0,2.7598162739525493e6,1.129221297731422e6,2.239241035895803e6
300.0,8.365291871454998e6,1.0176720039246935e7,7.906485196769904e6
400.0,4.901645119165184e7,2.65252953132817e7,3.838565541899807e7
500.0,1.9458782486137804e8,1.4874000044097108e8,3.0380743645386386e8
600.0,6.213422122298424e8,2.2697061804730612e8,5.747836627227948e8
700.0,6.078021097657851e8,9.382240770721127e8,6.174465621914432e8
800.0,7.471912003166804e8,1.7243450784970129e9,1.4467838653168027e9
900.0,8.542819689855618e8,1.4463368813783846e9,1.0721040838186301e9
1000.0,1.4559695011358066e9,1.167830437123216e9,1.1799606453233235e9
