0.0,110732.99699308492,103765.15074745665,128759.78379595719
3.0,99752.91027370255,156316.3553783394,145990.81051129365
6.0,86155.53607532085,97639.69343939927,75221.06575054958
8.5,98424.36023310247,87586.46849090976,104377.06919352277
11.5,63025.50250919271,152674.84937099653,88916.64514060144
14.5,74036.59472128624,97944.8639663464,181619.79355323323
17.5,161155.48444697342,155151.54224010865,133505.58403578048
20.5,102529.81024316915,92244.09035154624,42178.80772461875
23.0,58813.91029009606,49517.277191408095,72340.8092851815
26.0,8119.877197562477,7878.230463225567,5054.856350472679
29.0,56.79935360943161,51.548623592294135,46.80341644095634
