0.0,110114.01331898384,93362.39076775454,84082.96599974288
3.0,106527.5544489365,140688.53070490208,139226.04600281367
6.0,147290.22830859345,73056.3731012557,128336.04765290236
9.0,176571.79609614162,129394.02109497739,152518.09357714443
12.0,112491.28927890038,68188.8832324209,105472.7402402698
15.0,175424.50030545637,110652.7109953459,115962.6352260981
18.0,122975.40218506283,116706.32379761014,116364.17772761347
21.0,71302.28136094814,85389.43362033031,58939.87334502312
24.0,27766.507402035444,34263.42965698628,34164.320704067344
27.0,2523.5088091296293,1900.7525859774087,3050.290775813583
30.0,60.36995195671098,70.37696366959001,94.45858400010161
