0.0,1080.7796869667752,1387.6172444885199,835.899861121667
3.0,1579.744884372434,1515.8084408160476,277.7618767168824
6.0,6722.342396699306,15741.916142055803,14608.841917367316
9.0,42483.34337322175,102959.56018996707,86420.54667591518
12.0,804721.7648657692,613011.8477084731,588748.2704496366
15.0,2.399157487324811e6,3.3228227648217874e6,5.332046879899928e6
18.0,1.4895735904401086e7,3.0018734760561977e7,1.4300051576368012e7
21.0,7.89105417621594e7,5.735201672656257e7,4.959058274910643e7
24.0,1.3478720873141932e8,3.018611484222614e7,8.998165297243844e7
27.0,1.0219271842449515e8,1.0163716201807313e8,1.315683841298202e8
30.0,7.291079405689937e7,9.336057590697464e7,1.2328016218879533e8
