0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
0.01,100014.84961358347,0.14691784179779294,0.0030395342917060825,4.2068768201008154e-5,4.373017126257016e-7,3.6391263352071814e-9,2.5105080936554302e-11,1.420043310004053e-13,6.355675963252994e-16,2.1093904121677578e-18,4.138175089158945e-21,-4.191775590038432e-24,-8.569311408466895e-26,-3.3385244825920656e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.8500001141762
0.02,100029.70145455876,0.2878396608876891,0.011826770719615473,0.00032622754765532306,6.767869838361067e-6,1.124869134396937e-7,1.559700751706628e-9,1.8528917505101383e-11,1.9182676222765975e-13,1.7493509829758414e-15,1.4162468082600096e-17,1.0262563021649334e-19,6.739200973066197e-22,4.0986074744774865e-24,2.4003826374872667e-26,1.4313456361887887e-28,9.056303907963128e-31,5.994583115127553e-33,3.9201161572259703e-35,2.3972672720693523e-37,1.3205921159149439e-39,6.35133767273614e-42,2.5997518814037427e-44,8.783778339986787e-47,2.3106683856514287e-49,4.046402883829634e-52,999.7000004589098
0.03,100044.55552326316,0.42301015499166666,0.025887503885446927,0.0010673181353666782,3.314291088509058e-5,8.251173538184642e-7,1.7140264719919704e-8,3.0535174383973294e-10,4.756738958239828e-12,6.571069267132213e-14,8.133600499292427e-16,9.094571778370696e-18,9.252211168218935e-20,8.627875020706829e-22,7.443045066278446e-24,6.016352968254426e-26,4.638842206965655e-28,3.487835402314902e-30,2.609541777255192e-32,1.9598105259740853e-34,1.4650806443894399e-36,1.0674085769227578e-38,7.395918944773846e-41,4.7706785853188295e-43,2.817269386039551e-45,1.5024012836398146e-47,999.5500010375088
0.04,100059.41182003403,0.5526640355250918,0.04477666085128315,0.002452665709135646,0.00010133075078960859,3.3587030178597367e-6,9.292660122827398e-8,2.20587686508705e-9,4.5831668092745156e-11,8.459956024983032e-13,1.4031741013802195e-14,2.1096221865294112e-16,2.8951385026644102e-18,3.647570376093134e-20,4.240458615705684e-22,4.5713111738817865e-24,4.594460404604799e-26,4.333622378402518e-28,3.8686863326763766e-30,3.303838624386106e-32,2.732573535040936e-34,2.2146752519577038e-36,1.7719959294549637e-38,1.3996266839979401e-40,1.0827985060831297e-42,8.099940260645068e-45,999.4000018532814
0.05,100074.27034520879,0.6770264352501887,0.06807671268957932,0.004644358420665141,0.00023932997773004164,9.901632496338252e-6,3.4208026329038894e-7,1.0142793634554333e-8,2.633424814900364e-10,6.07908072545227e-12,1.262545440765316e-13,2.3812507551041593e-15,4.1092867334903924e-17,6.528177783542832e-19,9.596604694211332e-21,1.3112914385535166e-22,1.6724377558025454e-24,1.9993196129529798e-26,2.2504086188172877e-28,2.3975355045864538e-30,2.4328604743319587e-32,2.3687962216844473e-34,2.2311511207381206e-36,2.048860323314591e-38,1.84499677247669e-40,1.6326343518958594e-42,999.2500029095366
0.06,100089.1310991249,0.796313299081397,0.09539616797979872,0.007781369611450751,0.000480129719059817,2.380212106717894e-5,9.857358964385267e-7,3.504520230734078e-8,1.0912849736533342e-9,3.022396310043561e-11,7.535141964968733e-13,1.707375919557125e-14,3.5435751566756975e-16,6.779472590407067e-18,1.2019505000814966e-19,1.983556511505422e-21,3.0586323886573987e-23,4.4217941832603055e-25,6.011807859272005e-27,7.710021046274065e-29,9.35632780534504e-31,1.0780751460328087e-32,1.184163721744732e-34,1.2457273099448619e-36,1.2619204219638637e-38,1.238258347130108e-40,999.1000042095837
0.07,100103.99408211987,0.9107317591854358,0.12636814246311256,0.011981534869874104,0.0008606032918846168,4.970145180751865e-5,2.398855572633765e-6,9.941992884111971e-8,3.6096372489131925e-9,1.1658221622833663e-10,3.390178019636898e-12,8.962805774215014e-14,2.171325540962711e-15,4.851604502347542e-17,1.0052218518885853e-18,1.939993560857124e-20,3.500464832792699e-22,5.92375452341301e-24,9.42646451659428e-26,1.4135925201010526e-27,2.001247868925214e-29,2.6786199989497236e-31,3.3935771915906807e-33,4.0731099760641274e-35,4.634396824587526e-37,5.000732779595607e-39,998.9500057567326
0.08,100118.85929453126,1.0204804945732384,0.16064900283421607,0.017343390458630804,0.0014205254755131945,9.361909093009668e-5,5.158618187184455e-6,2.4414537742913414e-7,1.012406576226936e-8,3.7349842914677125e-10,1.2407568092056786e-11,3.747717547433207e-13,1.0374791984467672e-14,2.6495858721500006e-16,6.2768595848130704e-18,1.3856976374924376e-19,2.8617779351090515e-21,5.547028935231597e-23,1.0118913101866954e-24,1.74122854528061e-26,2.831768943493557e-28,4.359358237996781e-30,6.360593954777613e-32,8.804524749724392e-34,1.1570480612796084e-35,1.4441821865744642e-37,998.8000075542934
0.09,100133.72673669668,1.125750076123658,0.19791707989262228,0.023947883197698167,0.0022017021564861407,0.00016299649324017477,1.0093453701972552e-5,5.369903951118144e-7,2.5036151809939695e-8,1.0386333958558262e-9,3.880472006427847e-11,1.3184442189414178e-12,4.1064273965930926e-14,1.180255632231579e-15,3.147877983292942e-17,7.827720653618027e-19,1.8220777082621158e-20,3.9837836521929925e-22,8.20521774631839e-24,1.5960093830906718e-25,2.9380560192472406e-27,5.128093762007978e-29,8.499541533803368e-31,1.3395080776322382e-32,2.0094522216192847e-34,2.8719693296373823e-36,998.6500096055771
