0.0,122263.48600812939,84242.19805044198,62260.29233162021
3.0,148073.7438384242,140141.4332638317,151070.77602042074
6.5,84989.1959468677,111035.88213594063,158752.88294714616
9.5,164608.1905109049,125408.65848192341,72039.5983080199
13.0,128948.49688162879,140339.90984544365,96368.72379757429
16.0,121702.02389229187,151733.23958171936,153778.8651754995
19.0,76286.24866715104,76346.69190832508,65476.25003342256
22.5,40174.80504744688,35642.570194967375,53688.42067454144
25.5,7345.660961939815,11284.483158607673,6498.710157130973
29.0,412.51623589508307,385.06836953913773,580.9196117735883
32.0,37.656045407685134,42.974200506437256,42.937888850669026
