0.0,91568.66251856138,162736.034918025,80961.92604816076
100.0,419671.1377431677,503189.2866172252,476993.7179756829
200.0,2.5947372281498127e6,2.540808228256546e6,1.0344870453280315e6
300.0,9.6953712299096e6,9.65470643804315e6,6.201985213492714e6
400.0,3.723030556028429e7,4.476876601484142e7,4.0095274694146395e7
500.0,1.0409984012743548e8,2.0801589113711995e8,1.1264194072837748e8
600.0,3.014463491778777e8,4.473433443549336e8,4.408873164384793e8
700.0,6.328840830451143e8,5.937426403027276e8,6.231110120886174e8
800.0,8.056656364521661e8,1.1685012073769708e9,3.9214219883261955e8
900.0,1.1706785798518472e9,9.372178305153375e8,1.0983240043728411e9
1000.0,1.4702899222012303e9,1.1507757583620765e9,1.2552005719670012e9
