0.0,687.7729144503448,1460.9513576966228,1256.457026840776
3.0,869.8313080881138,1064.7516737584358,1101.0153661898835
6.0,4489.435780394249,5481.6272019894,2831.946575308353
9.0,58097.650251791194,26931.033031982573,46066.78587263408
12.0,73296.33172064529,100432.37571764745,99862.5947477622
15.0,818708.3426452047,777177.1943612947,1.2327709619011318e6
18.0,1.6627537617281736e6,5.620050705227708e6,3.707585035471789e6
21.0,2.1262464137435094e7,1.737898288769724e7,1.788284965981773e7
24.0,8.633677238153033e7,7.846646986314471e7,7.235197680203761e7
27.0,1.3315701368109399e8,6.1878733302979365e7,1.232599323301323e8
30.0,9.52667670978546e7,7.045211130802633e7,1.2733788253241245e8
