0.0,103201.45243249155,76725.27091946498,108955.55454835441
100.0,522640.32886532997,335991.27692816965,447943.4457729856
200.0,1.342469635645065e6,1.981776408270005e6,2.4529375028321887e6
300.0,9.085837169495381e6,9.345262718601929e6,6.943310958224649e6
400.0,4.72464531742843e7,5.5712596043234035e7,4.301426884009753e7
500.0,7.585352574882746e7,2.5348043832370675e8,1.567082520983762e8
600.0,2.1169253211793095e8,4.535598665575761e8,4.757364697655727e8
700.0,8.94578982685884e8,4.885811684530954e8,1.1798320675756304e9
800.0,6.921087224142406e8,9.392797701405001e8,7.035219116448032e8
900.0,1.0968233451014953e9,9.704456860770088e8,9.193426346057096e8
1000.0,3.844153795329708e8,9.266926752241597e8,1.1182114448796444e9
