0.0,1441.7925384656382,1117.7155011140023,1158.177802766115
3.0,1393.8447170368345,1410.918458178393,2428.2508011487125
6.0,15139.033736519905,20694.953436937692,19871.26117288316
9.0,160095.4766940945,177718.7277065216,245971.6756209875
12.0,1.8440189728633978e6,1.886866529005767e6,1.2634705940909428e6
15.0,1.7194306609205004e7,9.281072697427751e6,9.265131419694142e6
18.0,3.00926919244569e7,3.9863021711639754e7,5.247147373386974e7
21.0,5.6323959426599845e7,7.75814335709306e7,8.298606329464689e7
24.0,1.2083750578881821e8,9.669116827681771e7,9.832286250188453e7
27.0,1.0344491669764255e8,8.867329029311733e7,7.158641331183869e7
30.0,7.741939692980538e7,6.202570723082345e7,1.1380636192914133e8
