0.0,101482.62715963811,82298.59737908453,135742.06281196265
100.0,499445.6257452792,530216.8726351627,442691.26861684426
200.0,2.2938248304088265e6,3.1237646216058936e6,3.116515717051696e6
300.0,5.828312375482535e6,1.070219239154271e7,1.106522918179377e6
400.0,3.665391762035844e7,7.06804683077171e7,6.2578183230025716e7
500.0,1.7399466964407274e8,1.8554209385793424e8,1.671327389624095e8
600.0,3.828309055061028e8,4.9383103533823335e8,5.5607445860436e8
700.0,4.5557683683552146e8,7.971488073935943e8,1.2294754438151946e9
800.0,9.417948924792339e8,9.396919710947903e8,1.173914277785796e9
900.0,9.039195790925766e8,9.501909610242622e8,8.656151320389509e8
1000.0,7.325128929916569e8,8.124617356781734e8,8.001934880549117e8
