0.0,1178.43126827963,950.0509244088714,1131.6979652702007
1.0,661.2916962989182,719.4117406178876,689.6442158596557
2.5,2064.856753025472,1338.1148268007396,2381.920346750399
3.5,7103.784563780527,5870.375783861435,4946.543351480214
5.0,148228.97202880238,36262.28254291414,139488.49438347292
6.0,1.0371304850893696e6,1.8080829463392016e6,1.1943984411877505e6
7.0,3.399761373056621e7,5.453419045788282e7,2.392367230519391e7
8.5,6.380377462348265e9,4.610527626367209e9,6.345156946965253e9
9.5,1.642904394864692e10,1.598759947346692e10,1.6577450104635574e10
11.0,9.63285968373513e9,1.2803082263866642e10,1.755136573743046e10
12.0,1.9513563649470074e10,1.8051573316578587e10,1.6695748396432877e10
