0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
0.01,101205.99697790595,0.0063654593193645664,0.002654867126372035,0.0008058142058082044,0.00019040556481695923,3.668060955737933e-5,5.953054780577711e-6,8.338569428953985e-7,1.02664597395023e-7,1.1265441093899659e-8,1.113318299019176e-9,9.986840913346962e-11,8.178695784880388e-12,6.140706087561386e-13,4.239504225876761e-14,2.6963612162918608e-15,1.581106740347514e-16,8.546365526830263e-18,4.2532310477631867e-19,1.9443077607225887e-20,8.13392620952438e-22,3.0968009738556933e-23,1.064439418088474e-24,3.2644380946822794e-26,8.771028466301113e-28,1.999132374255402e-29,3.623230740556e-31,4.333097921335607e-33,-1.8242586867964415e-36,-1.7046271881754266e-36,-4.847614432077838e-38,-7.440048903888877e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9899398711103
0.02,102426.5233306542,0.008783882621826862,0.006005248886387885,0.0032595005298850176,0.0014378093393502727,0.0005292349874667943,0.0001663480882327315,4.550507036656462e-5,1.1002512312855134e-5,2.3812743034919847e-6,4.6617658106246825e-7,8.327201715966643e-8,1.3672188787312547e-8,2.0761689483943928e-9,2.9313479192682603e-10,3.8655560290325804e-11,4.779409007771085e-12,5.558929775306655e-13,6.099484273288712e-14,6.328931406095078e-15,6.222941104388021e-16,5.808202687382344e-17,5.153420625501903e-18,4.35180562169313e-19,3.5008172085168725e-20,2.6847315472493017e-21,1.9636858256937378e-22,1.3702337790424392e-23,9.121836985497522e-25,5.792216464887532e-26,3.506542364584383e-27,2.022341928647302e-28,1.1099170804904852e-29,5.787914888663973e-31,2.861860809049506e-32,1.3379835528913435e-33,5.891931142614592e-35,2.4305929475091545e-36,9.318286514680138e-38,3.278162156609202e-39,1.0350223853838602e-40,2.8010000633526755e-42,5.708378522911768e-44,3.4777982324542324e-46,-4.33971866241854e-47,-3.0496505392315926e-48,-1.3755517664694616e-49,-5.0142807371909183e-51,-1.564986757556733e-52,-4.2570130933493527e-54,-1.0104020529434887e-55,-2.071817823143051e-57,-3.58969959026746e-59,-5.0372101262669215e-61,-5.240694610755731e-63,-3.18041957238742e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9797585211556
0.03,103661.7537405685,0.009751194681119695,0.008159848885890475,0.0058493685552202445,0.003566235533327392,0.001863600844969783,0.0008452878520696601,0.0003371551518162925,0.000119681371988991,3.820872076585014e-5,1.107110596826017e-5,2.9344223303887095e-6,7.163163214457864e-7,1.6199249261041043e-7,3.411310118124567e-8,6.719457687451504e-9,1.2429330454219725e-9,2.1665695549314772e-10,3.569806248999646e-11,5.575029699526219e-12,8.272379332826829e-13,1.1687653854878408e-13,1.5753136471927873e-14,2.0290199233483694e-15,2.501147400428915e-16,2.954647307126605e-17,3.3488649811732433e-18,3.645574514098965e-19,3.815090387195662e-20,3.8411027132462144e-21,3.7231616840900143e-22,3.476313901550205e-23,3.128087997702161e-24,2.713628939648122e-25,2.270124165069025e-26,1.8316813936214468e-27,1.4255467072075356e-28,1.0701110567733152e-29,7.746910066968529e-31,5.407096309777053e-32,3.637142213831067e-33,2.356534760870228e-34,1.4695396965966306e-35,8.811731931037585e-37,5.074215311629204e-38,2.8015493551651766e-39,1.4798748286434359e-40,7.457867457764688e-42,3.5716642538561013e-43,1.6164528838420215e-44,6.8550031983093024e-46,2.686265263156177e-47,9.479283981788694e-49,2.8427070357668164e-50,5.991699490401733e-52,-1.8887780986825775e-54,-1.16272588906511e-54,-8.648775178821369e-56,-4.7069717664281643e-57,-2.180506968797845e-58,-9.013940949608229e-60,-3.390538530351815e-61,-1.1703199441618993e-62,-3.7178386354907074e-64,-1.0863728093566013e-65,-2.910344259817175e-67,-7.106095507204997e-69,-1.567388561088435e-70,-3.082960511495877e-72,-5.3057027133282305e-74,-7.757487668632508e-76,-9.168492978718889e-78,-7.94593306093939e-80,-3.9090892500968687e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9694544922312
0.04,104911.86498134623,0.010185606769917454,0.009341100541975369,0.007782632016672714,0.005759973429819479,0.0037612562364032986,0.002172303411123343,0.001116967500266511,0.0005153897497221214,0.00021511125586460704,8.181962916718248e-5,2.8553113860786626e-5,9.197651609576743e-6,2.7495725082994208e-6,7.664717935068989e-7,2.0008726987363919e-7,4.91003416030014e-8,1.1364913083679635e-8,2.488778714237826e-9,5.170507262965717e-10,1.021591479746424e-10,1.923913672789855e-11,3.460458952281897e-12,5.95547649657207e-13,9.823305073427046e-14,1.5553129595573262e-14,2.3670227728997776e-15,3.4671181028351374e-16,4.893633925074472e-17,6.663004114959253e-18,8.760589094617588e-19,1.113384848790386e-19,1.3690234717076988e-20,1.6301250181399843e-21,1.881297574500617e-22,2.1061982514007262e-23,2.2894240180582128e-24,2.4183802535220815e-25,2.4847943044173413e-26,2.4856088238012936e-27,2.423118478749701e-28,2.3043693270052308e-29,2.1399819086527856e-30,1.9426524137884033e-31,1.7256130893700113e-32,1.5012954487156783e-33,1.2803570427042679e-34,1.0711326689219796e-35,8.794812559955661e-37,7.089390158373054e-38,5.610644375296142e-39,4.358668212328656e-40,3.322359422776245e-41,2.483230791125385e-42,1.8185266173840395e-43,1.3036363122068137e-44,9.138943384776448e-46,6.258780613394362e-47,4.182972762995242e-48,2.7254251736236597e-49,1.7294182629692838e-50,1.0677197532925168e-51,6.407557202574072e-53,3.734230794222229e-54,2.11146363290377e-55,1.1572840605689984e-56,6.142772553456511e-58,3.1545614668005405e-59,1.565765820815289e-60,7.503521078680304e-62,3.467827981702241e-63,1.543710480324479e-64,6.60998499004751e-66,2.718378362169856e-67,1.0719344207876888e-68,4.045387767660372e-70,1.4580183113028533e-71,5.006380001833891e-73,1.6331681073985207e-74,5.0451743719621704e-76,1.470299091675787e-77,4.023942014910561e-79,1.0285793251427664e-80,2.4391630039004814e-82,5.320876836348996e-84,1.0560988781341407e-85,1.8793734317309195e-87,2.9369813341194676e-89,3.9066070739669357e-91,4.1995611984545895e-93,3.30125096461737e-95,1.4637548191661683e-97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9590263089651
0.05,106177.03594288387,0.010424920128934608,0.009968628381938028,0.00901836859046439,0.007524504737236084,0.005701542292380846,0.003900156263346256,0.002409073401738657,0.0013484719182599923,0.000687456315328854,0.00032095611775476466,0.00013797601881375009,5.4897089079062106e-5,2.0311539238224232e-5,7.01883291999389e-6,2.274169895070663e-6,6.933671857644024e-7,1.995657853614195e-7,5.438254826583891e-8,1.4068047831909573e-8,3.463007541121535e-9,8.129584688610884e-10,1.8236604976009267e-10,3.916245042814266e-11,8.064313122742854e-12,1.5947652515391692e-12,3.032935121615453e-13,5.554205876892702e-14,9.805826249033545e-15,1.6707846059173378e-15,2.7502068468175803e-16,4.377448717736368e-17,6.7431195516094025e-18,1.0060795355306867e-18,1.4549912124782967e-19,2.0410339572572653e-20,2.7790104397619673e-21,3.674974386806704e-22,4.7228620768375316e-23,5.901967610491235e-24,7.17590425147381e-25,8.493541344903341e-26,9.792113918152453e-27,1.1002317955466508e-27,1.205480892117997e-28,1.288720810543281e-29,1.3450572001870715e-30,1.371433854106026e-31,1.3669023393844325e-32,1.3326341442245073e-33,1.2716879457251771e-34,1.1885843791680153e-35,1.0887668616123143e-36,9.780353296005494e-38,8.620307139393232e-39,7.458261885566358e-40,6.336535710638213e-41,5.287666937283534e-42,4.3342333576577575e-43,3.489559072031685e-44,2.758982625354547e-45,2.141396076290872e-46,1.630834427192634e-47,1.217971002138426e-48,8.914384282824983e-50,6.389393189412862e-51,4.4813681938234506e-52,3.0732877220914836e-53,2.0591692369065007e-54,1.3468884014999798e-55,8.593669690500742e-57,5.344324973823967e-58,3.2369525095523132e-59,1.9079720323619655e-60,1.0936068847003199e-61,6.090608875745594e-63,3.293205931171427e-64,1.7273167990808216e-65,8.780912313033864e-67,4.322350770810257e-68,2.0581859966983044e-69,9.470491337345729e-71,4.20614008293366e-72,1.8008267570333418e-73,7.422253977293827e-75,2.9404177130711276e-76,1.1177590900560458e-77,4.0692868710308176e-79,1.4157108647240442e-80,4.695045804168562e-82,1.4800471053196348e-83,4.4202189984419046e-85,1.2458243874270038e-86,3.2984351864112934e-88,8.157824928382453e-90,1.8718722592243767e-91,3.950605425072192e-93,7.583699651816841e-95,1.304386077358685e-96,1.9680882735470108e-98,2.5232009905405216e-100,999.9484724783113
0.06,107457.44765639248,0.010593416385584507,0.010321078450617254,0.009758031032089023,0.00876074963818411,0.007334376285599519,0.005660349663847485,0.004006136703765773,0.0025982467872253064,0.0015471373989739351,0.0008485871868259574,0.0004304005796694533,0.0002026835261264812,8.897344925482238e-5,3.654607619881447e-5,1.4095926652450736e-5,5.121990705287424e-6,1.7586651805550434e-6,5.721721652086157e-7,1.7683573136312081e-7,5.2038205098787065e-8,1.4611995133438979e-8,3.922670308567294e-9,1.0086035993964348e-9,2.4879664449261853e-10,5.896795059099834e-11,1.3447632841077765e-11,2.954595696787699e-12,6.261731911248666e-13,1.281499605020432e-13,2.5352380645657358e-14,4.8530253409216325e-15,8.996817747506568e-16,1.6166332124925928e-16,2.81787252587757e-17,4.7680362375754754e-18,7.837358984945452e-19,1.2522773572591027e-19,1.946291460769021e-20,2.9441331040824777e-21,4.337174069317493e-22,6.225983714712094e-23,8.713830690889626e-24,1.1897537678981196e-24,1.5856203702562872e-25,2.063882966298715e-26,2.625233153209498e-27,3.2651681459599477e-28,3.9733882098141833e-29,4.733711186681482e-30,5.524571511877525e-31,6.320086767261198e-32,7.091589801240487e-33,7.809457332421474e-34,8.445031307786074e-35,8.972433282571238e-36,9.37011056890401e-37,9.622012714572096e-38,9.718360195289935e-39,9.65601738849927e-40,9.438508832485642e-41,9.075720806116744e-42,8.583317649277221e-43,7.98188739729624e-44,7.2958272928665e-45,6.551994124196463e-46,5.778176251302835e-47,5.0014846647076584e-48,4.246795750088233e-49,3.5353951001225507e-50,2.883961183601338e-51,2.303989263335666e-52,1.8016969442138685e-53,1.3783859760220008e-54,1.0311748554036228e-55,7.539752912005814e-57,5.385692388508892e-58,3.756520828768353e-59,2.557362434162818e-60,1.698492877279298e-61,1.1000217646561927e-62,6.943883276201344e-64,4.2703049499553395e-65,2.557140608814363e-66,1.4902646944751212e-67,8.447862098230143e-69,4.655342308240503e-70,2.492340530521844e-71,1.2954589909397763e-72,6.5326154758772114e-74,3.193434291334765e-75,1.5120517701089032e-76,6.928021247762055e-78,3.0686164246385304e-79,1.3124386722837053e-80,5.41351248242707e-82,2.1505236406221278e-83,8.214979229238972e-85,3.0124330590487036e-86,1.0583601100786415e-87,3.5546597407802304e-89,999.9377914893389
0.07,108753.28331980533,0.010736828118834458,0.010546683873966048,0.010201097715155216,0.009565243017925098,0.008550568358717165,0.007187315553419081,0.005629856916112249,0.0040908328590538315,0.0027540727309888994,0.0017194313230299255,0.000997648368531288,0.0005394743670803406,0.0002727092973797617,0.00012927723105535428,5.764509930694217e-5,2.4248561509472964e-5,9.649040327482288e-6,3.6414119471753365e-6,1.3064054891547303e-6,4.4654832724534304e-7,1.4572366505923766e-7,4.54868158277808e-8,1.3604925889793999e-8,3.905411255953913e-9,1.077581002678949e-9,2.8618722956798625e-10,7.325346643838231e-11,1.8092703919584373e-11,4.316765108651991e-12,9.95957315984354e-13,2.224160998605585e-13,4.811951533552206e-14,1.0094036514580215e-14,2.054617228634291e-15,4.060970346397501e-16,7.799203080894982e-17,1.4563328255367096e-17,2.6455180655380363e-18,4.677703360253209e-19,8.054568911265517e-20,1.3512638490979251e-20,2.20959413719732e-21,3.5231588153166007e-22,5.479735348894743e-23,8.316547368352018e-24,1.2320263326597813e-24,1.7820388635764552e-25,2.517395658896082e-26,3.474004409037105e-27,4.68438236673536e-28,6.173157977974911e-29,7.952018883166765e-30,1.0014666337433702e-30,1.2332505130305184e-31,1.4851878135807432e-32,1.749360496130599e-33,2.015538331587949e-34,2.2717267386349553e-35,2.504999093980963e-36,2.7025425302524576e-37,2.852804304073266e-38,2.946598588084207e-39,2.978027770026658e-40,2.9450908833734985e-41,2.8498926349123152e-42,2.6984229223143516e-43,2.4999386553053777e-44,2.266035806626449e-45,2.0095398981986642e-46,1.7433609809150704e-47,1.4794527232720808e-48,1.227987469683435e-49,9.968169091789448e-51,7.912402212094972e-52,6.140571343437322e-53,4.658492940779271e-54,3.454137121765565e-55,2.502675323559425e-56,1.771516721612567e-57,1.2247797536776595e-58,8.268554157394663e-60,5.449251534480867e-61,3.5046612728509045e-62,2.1989326770044803e-63,1.3454791255427572e-64,8.025466593992482e-66,4.6645164227340406e-67,2.6404926811428236e-68,1.4550809214611802e-69,7.801464988602344e-71,4.067188422583803e-72,2.0604443456012406e-73,1.0136076104237328e-74,4.8382326785750425e-76,2.2389545916380482e-77,1.0035600878244901e-78,4.352495922741048e-80,1.8244894728219274e-81,7.382618211020933e-83,2.879667184110277e-84,999.92698181302
0.08,110064.72832348298,0.010871991491405072,0.010716807548707278,0.010483899343883484,0.010076948683491932,0.009391938093826706,0.008375585444257027,0.007069530469134302,0.005606515585856067,0.0041608154537130645,0.002885485054085331,0.0018704649138140403,0.0011349676493310195,0.0006459622583494857,0.0003456575009322514,0.0001743327954790141,8.307825229895666e-5,3.749929628853541e-5,1.606917136504436e-5,6.551668496732349e-6,2.546801065010945e-6,9.457195097642412e-7,3.360763236658302e-7,1.1448609591561896e-7,3.7444480290452794e-8,1.177544099422498e-8,3.5654240463755823e-9,1.0407332742949125e-9,2.932065768650899e-10,7.981612457219873e-11,2.1015235323721606e-11,5.3569588360846996e-12,1.3232088254451327e-12,3.1697420779214453e-13,7.369533443258003e-14,1.6641366558005768e-14,3.652263813773538e-15,7.795266031809041e-16,1.6190058320767319e-16,3.273786087685326e-17,6.4484619209588714e-18,1.2378564030091515e-18,2.3167688773044957e-19,4.229314886460799e-20,7.533486816561203e-21,1.3098228064914906e-21,2.2236169001676493e-22,3.6869551047492353e-23,5.972490067192013e-24,9.454359270327813e-25,1.4628431694894247e-25,2.2128056314730833e-26,3.2730350837966355e-27,4.734711307371452e-28,6.699418071902658e-29,9.273391209420215e-30,1.2558773858670934e-30,1.6641958055992442e-31,2.1579613738637379e-32,2.7383607773414426e-33,3.4006598842234455e-34,4.1330531693954523e-35,4.916041208994673e-36,5.722551126285004e-37,6.518947285347392e-38,7.266970795977675e-39,7.926509392407595e-40,8.458955526227287e-41,8.830786841703781e-42,9.016926208033475e-43,9.003428488864626e-44,8.789106824320478e-45,8.385846093278746e-46,7.817534433456178e-47,7.117743320891541e-48,6.326466520239199e-49,5.486355519369538e-50,4.638941848031955e-51,3.821308250020083e-52,3.063570590783816e-53,2.387383604260258e-54,1.80551670707111e-55,1.3223922557587156e-56,9.353628669671688e-58,6.364412876519077e-59,4.141881995223182e-60,2.555019111949181e-61,1.4712354072511608e-62,7.675370842959885e-64,3.3755170924112228e-65,9.478043960149459e-67,-2.715938471754695e-68,-7.636791289507733e-69,-8.566128522120287e-70,-7.597448828666169e-71,-5.962177707877366e-72,-4.3088002096677936e-73,-2.9212230192208314e-74,-1.8761834446760484e-75,-1.1477812665595222e-76,-6.708394998266298e-78,999.9160419020147
0.09,111391.9702762147,0.01100511055468721,0.010863897828678248,0.010685939812989233,0.010411306950305229,0.009954711205345022,0.009236813003929922,0.008227368261361105,0.006972692837041778,0.0055882057261071386,0.004220105240555948,0.0029983924444717557,0.002004186470387575,0.0012614262648266757,0.0007486997742590303,0.0004198264766335149,0.00022285070564602105,0.00011220949247287035,5.370311347239351e-5,2.4478341633456393e-5,1.0646349444221614e-5,4.426280862818914e-6,1.7621286867306643e-6,6.728136678170883e-7,2.4675546402685796e-7,8.705014328175976e-8,2.957879740675504e-8,9.692618909776422e-9,3.066609828545559e-9,9.377947814287404e-10,2.774815896508632e-10,7.951604270324762e-11,2.2088210482933047e-11,5.9527550325111264e-12,1.5576535798383024e-12,3.960422287626201e-13,9.791118847984913e-14,2.355196910731346e-14,5.515599255189929e-15,1.2582851175624345e-15,2.797830792996966e-16,6.066537470556637e-17,1.2833502818637803e-17,2.6499028820518603e-18,5.342926482439373e-19,1.0523648624914571e-19,2.0256055347999953e-20,3.811528018350408e-21,7.013662840039667e-22,1.2624965106495936e-22,2.2237495544771474e-23,3.83386037780679e-24,6.471425000013537e-25,1.0697690290580368e-25,1.7322687380773398e-26,2.7484030688289907e-27,4.273532402955416e-28,6.5137928643734e-29,9.734605257838871e-30,1.4267115338336647e-30,2.051081972609075e-31,2.8930428740369547e-32,4.004505488985213e-33,5.440818129427529e-34,7.257760936007789e-35,9.507569965578315e-36,1.223416143855363e-36,1.5467877051537228e-37,1.9220207804277583e-38,2.3479049668808754e-39,2.8205074996997362e-40,3.332975279373305e-41,3.875541665576991e-42,4.43575754924949e-43,4.99894185684873e-44,5.548822243412948e-45,6.0683164057817574e-46,6.540391509269685e-47,6.948935374730172e-48,7.279577992802604e-49,7.520413390225957e-50,7.662586407238749e-51,7.700722889160759e-52,7.633192364983039e-53,7.462198377836982e-54,7.1936940726051e-55,6.837121794975799e-56,6.404978287624576e-57,5.912214021077639e-58,5.3754871745746206e-59,4.8123086516487685e-60,4.240131264044511e-61,3.675449748238037e-62,3.1329845852456943e-63,2.6250189585404163e-64,2.1609440242895594e-65,1.747044785521904e-66,1.3865310389475382e-67,1.0797899392415244e-68,8.248134436594537e-70,6.1773884791597116e-71,999.9049701904537
