0.0,48321.45965283176,143275.4419114079,75438.58510702665
1.0,321879.96961095644,110284.97654648268,241068.20253617485
2.0,1.056350251092674e6,1.0272059376851601e6,1.2727782794595717e6
3.0,1.875288090360601e6,4.5684084211856695e6,3.2110933761163307e6
4.0,8.566992802528912e6,8.146205978246444e6,9.372695337132305e6
5.5,4.042956646140566e7,4.930375327133059e7,2.6478889309591137e7
6.5,4.3196505865905836e7,6.099952363895542e7,8.76207415781301e7
7.5,6.868101514449011e7,7.577573133623672e7,6.714679100408933e7
8.5,1.2259728596888162e7,6.467740612129372e6,1.0739834373961437e7
9.5,59056.50310399191,79346.08146877994,39136.585583823864
10.5,41.90928172301845,52.37289651488226,51.74704414254276
