0.0,118126.8726026305,111581.79916128953,149219.92860976377
1.0,265382.40187581076,377160.11501007975,424358.19833673036
2.5,1.7041866745182876e6,2.0732536714279044e6,1.7542749538018634e6
3.5,6.503131336790284e6,7.990824108072993e6,6.8735570816428885e6
5.0,3.0969643468216944e7,4.311303322620256e7,1.7045120330980696e7
6.0,4.2173147778880164e7,7.607969339542685e7,6.124444876379367e7
7.0,5.642218260340253e7,5.192382367885004e7,6.2031814340299845e7
8.5,5.637367868917398e6,4.981157948067416e6,7.257385770764845e6
9.5,483787.4520972804,50880.03138086971,367917.1912031663
11.0,637.1611879872502,995.0323329443988,1063.0072008008922
12.0,12.883719781705373,9.680761962860762,10.997920720523666
