0.0,79805.96841504415,118205.15722029557,137380.73835638363
1.0,337435.6562204655,455099.7979145607,293769.52324925817
2.0,1.289437270127652e6,516344.49600754736,1.2282137791471381e6
3.0,4.919334834167304e6,3.640121200377751e6,2.390141769771924e6
4.0,1.4130258575351212e7,1.2589024316053363e7,1.1235741096902298e7
5.0,3.447398010273438e7,1.8197678918353155e7,1.480283703727841e7
6.0,2.029331359042584e7,8.853932706525767e7,7.786530814956333e7
7.0,5.074457173754866e7,1.0761830672059932e8,1.1825428834615767e8
8.0,4.967406436241322e7,9.10952638730037e7,6.399716786801317e7
9.0,1.2570701281382047e8,6.004990850993406e7,5.934686518408777e7
10.0,1.576876517116002e8,8.301525434955797e7,7.722784835008505e7
