0.0,1907.2499297329273,792.8918458208111,811.369381516189
1.0,1289.017175022537,1183.3251668961477,1193.4465513853388
2.5,951.03845158683,2829.3068705701044,1978.7975828056087
3.5,8083.388546141967,4217.276741330952,7791.1391638417035
5.0,422837.22873314354,281638.6638195024,223991.4900443405
6.0,2.022329273253558e7,1.8297295868436884e7,1.843473034124351e7
7.0,1.220544860441194e9,2.0510179321792085e9,2.0372687952050138e9
8.5,9.637893696587114e9,1.2783408575284824e10,1.4925905032656975e10
9.5,2.115758381465675e10,1.4577983658576488e10,1.3572507055585594e10
11.0,1.8580245817634705e10,9.673021740292633e9,1.4544297319367998e10
12.0,1.1120232355781221e10,1.5653280670802649e10,1.5494730498217484e10
