0.0,129899.83424344427,111413.44706679291,109203.2717932057
1.0,216138.6982548245,278770.97830934543,360410.85708020744
2.0,1.6345576625071221e6,878518.8445510939,1.0357245644912515e6
3.0,5.222598002763381e6,978942.1237580073,3.112508216487664e6
4.0,9.498079084426112e6,1.3383998695995681e7,6.124160452761066e6
5.0,2.3967225119090267e7,3.4015532919589095e7,4.251982373218611e7
6.0,5.290689857020656e7,7.1732439493216e7,6.093823584436009e7
7.0,7.95647002146327e7,8.02216428300533e7,1.2573798966919142e8
8.0,1.0358982824554381e8,7.840406778099559e7,7.848058553981394e7
9.0,8.158819569005187e7,7.722710370043314e7,1.3806233548190883e8
10.0,8.123044517978838e7,6.94144310111346e7,1.24294880114029e8
