0.0,73831.59243530201,25933.131722824503,130818.60784221276
1.0,357895.651894497,572201.6077401987,241316.06765959773
2.0,1.2171170900486042e6,772888.8556762578,550027.2011007144
3.0,5.342740081467092e6,4.0108558838312197e6,3.4340969514746587e6
4.0,6.343805887906451e6,1.5989735868556462e7,6.3717752042508e6
5.0,2.3217020571482994e7,2.701136990296172e7,2.375358251618729e7
6.0,6.1226085834924676e7,9.05582650863936e7,6.997376561905795e7
7.0,4.1314489023993894e7,1.1208481212807685e7,9.317532441185245e7
8.0,8.169860628055933e7,6.1521126422998294e7,7.078611083101916e7
9.0,2.4212052803083397e6,1.5265043363173185e6,938950.5362156809
10.0,26.28682786584525,21.101390239819676,14.292862791046101
