0.0,93858.31933986096,132625.9611220491,22372.000749743223
1.0,290602.2452064129,362046.674143706,278272.13988748135
2.0,1.3993561757328655e6,1.3121673034957706e6,727499.2567250369
3.0,3.867890312049604e6,4.635474478559889e6,3.4432373962255456e6
4.0,1.3537036591945648e7,1.1537502080924844e7,9.239351895597149e6
5.0,3.032263304088784e7,2.7335339947495487e7,3.2263030548818324e7
6.0,7.190235322017325e7,4.608243259335634e7,6.6879328176409155e7
7.0,8.321895339351118e7,8.078916386526765e7,9.846933441039082e7
8.0,6.1865698135367736e7,1.055485746073518e8,1.1806898947850345e8
9.0,1.120690450622511e8,1.408867259325585e8,8.306475318050967e7
10.0,1.1036961768670173e8,8.8836240286158e7,9.035295036881562e7
