0.0,143846.67111023766,124330.14651948493,72780.99857636332
1.0,349764.25212008116,264673.1537752157,481021.1981644515
2.0,1.0052161692955265e6,1.122766500981614e6,1.0100931472872003e6
3.0,4.36904265457395e6,2.58907489687916e6,4.718751755401677e6
4.0,1.2893749754202284e7,1.0400753060046365e7,1.627613123446576e7
4.5,1.7139263979668047e7,2.7767760202834155e7,2.21506357280869e7
5.5,4.559970450245733e7,4.368693173773801e7,4.442783792506767e7
6.5,8.257232020532665e7,1.017035918299267e8,7.879844774237195e7
7.5,9.076336615493767e7,1.0287181041375503e8,9.720355890523513e7
8.5,3.45460324844295e7,4.103765248695897e7,5.800259526291183e7
9.5,49.61919168595723,131.78257159741773,99.43293020814482
