0.1,112735.19903152839,0.024668469586740318,0.02281961554218567,0.019585490704921524,0.01520998306116711,0.010564767202829294,0.0065517033970144915,0.0036404759347268343,0.0018232206273108102,0.0008284748962204413,0.00034382136464357755,0.00013112275379900768,4.6213081510728925e-5,1.5128919437973532e-5,4.62166632334603e-6,1.3228963478241265e-6,3.561209917214035e-7,9.046109940557745e-8,2.1748318779317986e-8,4.962172082692956e-9,1.0771429559589733e-9,2.2294939587242575e-10,4.4092077232508324e-11,8.34736222762229e-12,1.5153639812740062e-12,2.642084765833785e-13,4.430639730399756e-14,7.155731356251344e-15,1.1144035663848095e-15,1.6754213550852983e-16,2.4341869375869942e-17,3.421005683755688e-18,4.65494747309751e-19,6.137623788548568e-20,7.847807748059893e-21,9.738100026607938e-22,1.1734706757111674e-22,1.3740985537586576e-23,1.564478660313602e-24,1.7328890095254435e-25,1.868318037763441e-26,1.9616766258889158e-27,2.0068166538534502e-28,2.0011967302854746e-29,1.946096258408878e-30,999.8937650937177
0.11,114094.60671429416,0.025065629925656693,0.02355473836767847,0.020881503807281935,0.017022321226927425,0.012571167303024173,0.008365964184228655,0.00502079514086042,0.0027280854341146083,0.0013491974698594436,0.0006107869751145197,0.0002545154957587067,9.813322282578087e-5,3.517881482228317e-5,1.1776310751442125e-5,3.6959166460988196e-6,1.09138644988644e-6,3.0422132425998257e-7,8.028508679124345e-8,2.0112973760545597e-8,4.794810662323568e-9,1.0901467781515817e-9,2.3686363275985636e-10,4.927413295155999e-11,9.830768413870774e-12,1.8840157682560286e-12,3.473256162441826e-13,6.167681827496608e-14,1.0562657075356554e-14,1.746558889017847e-15,2.7913094557179453e-16,4.3158820447706e-17,6.461884294576234e-18,9.376475500042506e-19,1.319616000590172e-19,1.8025843514989716e-20,2.391519933175177e-21,3.0835607706212567e-22,3.8661770795192626e-23,4.71622592402078e-24,5.600251455459313e-25,6.476220573228789e-26,7.296653881683505e-27,8.012856884028463e-28,8.579730470437008e-29,999.8824250082153
0.12,115470.38774765783,0.02543198373210669,0.024163228894817475,0.021952431810266244,0.01860659385580568,0.014464882683245113,0.010228592754017397,0.006566916100430649,0.0038353950166187686,0.0020458077302977617,0.0010013303130059776,0.0004519361916023365,0.00018898775853784468,7.355184161298392e-5,2.6752010166856107e-5,9.127913129316547e-6,2.9318636257325195e-6,8.892921835548978e-7,2.5546009076649525e-7,6.968174455947479e-8,1.809143539514083e-8,4.480609941844657e-9,1.060678669434872e-9,2.404440820834004e-10,5.2283480489814145e-11,1.0922284403723067e-11,2.1952647690046486e-12,4.2507237585808355e-13,7.939188129984204e-14,1.431929460833072e-14,2.496653950901756e-15,4.212228900285736e-16,6.882998406022748e-17,1.09024125127996e-17,1.6752824414387411e-18,2.4991438516807505e-19,3.6218243789157274e-20,5.102358365378933e-21,6.9916120516425835e-22,9.323607078299545e-23,1.2106306351696092e-23,1.5313185644248746e-24,1.8877134705973842e-25,2.26881909046355e-26,2.6596256410735548e-27,999.8709483111573
0.13,116862.73888026823,0.025779826229052998,0.024681704250721123,0.02284062966971746,0.01997202795740572,0.016206175833189177,0.012074033514783557,0.008224177539956174,0.0051218055511176655,0.0029237078131302903,0.0015354786307097462,0.000745039129494989,0.0003354261579706932,0.00014069966160464606,5.520249310433505e-5,2.033124528458999e-5,7.05270078508524e-6,2.3113233457298143e-6,7.176228020234089e-7,2.116296766662071e-7,5.9418747202461004e-8,1.5917496319840986e-8,4.076544645648337e-9,9.999287248780373e-10,2.3530786527608687e-10,5.320707048729395e-11,1.1576884036394706e-11,2.4270625626610436e-12,4.908767164246854e-13,9.588764195062216e-14,1.8109763068876827e-14,3.310179326945741e-15,5.861081056367638e-16,1.0061498857589493e-16,1.675916043673834e-17,2.710621020733016e-18,4.2600318359441136e-19,6.509755169274118e-20,9.678000517790459e-21,1.4006177341684834e-21,1.974212867509487e-22,2.7115692970064495e-23,3.630758531534268e-24,4.741414636924558e-25,6.041205437158783e-26,999.8593333603301
0.14,118271.85921382967,0.02611709182138771,0.025137234610684702,0.023584519075095556,0.02113896382661332,0.017775056672603762,0.013849805885072923,0.009936451588229204,0.006552356114123346,0.0039757158840362265,0.002225636618789671,0.0011535080315686539,0.0005555767708714482,0.00024960765586549,0.00010498711601555185,4.148229212358398e-5,1.5446181994220344e-5,5.436147218142421e-6,1.8132323113822044e-6,5.746388472335083e-7,1.7342695382230734e-7,4.9950518508643735e-8,1.3756717313869544e-8,3.629318382675155e-9,9.187454053595983e-10,2.2350916263338887e-10,5.2329468555495685e-11,1.1806574861284989e-11,2.5701753709750547e-12,5.404553055365593e-13,1.0989487289247888e-13,2.1629495265027247e-14,4.124469688948783e-15,7.626357217748496e-16,1.3684945826898663e-16,2.3849127450481283e-17,4.039341427925269e-18,6.653384438373812e-19,1.0664377524659505e-19,1.664327846472742e-20,2.5303831792570514e-21,3.7496980163625513e-22,5.418428675107864e-23,7.638512277393211e-24,1.0509485263849031e-24,999.8475784938632
0.15,119697.95023097322,0.026448906624008308,0.02554950581621237,0.02421701119704216,0.02213314948587691,0.01916706568431633,0.015518092973907072,0.011651698796601424,0.008085194687683024,0.005183302454226657,0.0030750111185452243,0.001692706589466181,0.0008673600323924958,0.0004151058583636872,0.00018616904196979466,7.849405715048368e-5,3.1207644820820845e-5,1.1732983896458139e-5,4.182352255505276e-6,1.4169503112654093e-6,4.572864592411555e-7,1.4087236366590817e-7,4.150524947360543e-8,1.1716386444859037e-8,3.174054602184957e-9,8.264748007773164e-10,2.071362751235465e-10,5.003423143081627e-11,1.1662619255420784e-11,2.626270165947746e-12,5.719527391048702e-13,1.2058419377457505e-13,2.4633927325722995e-14,4.880532131406528e-15,9.385206556704182e-16,1.7530487966086576e-16,3.182930717326624e-17,5.621257832352681e-18,9.662401819329064e-19,1.6174740927835215e-19,2.6383354444877567e-20,4.195544997666686e-21,6.50764929646363e-22,9.850001972637739e-23,1.4554997152055767e-23,999.8356820299977
0.16,121141.21582345053,0.026778588317929293,0.025932652132641648,0.02476520050046927,0.022981768115417158,0.020388864329608437,0.017055202159800237,0.01332567964677931,0.009676250572780532,0.006519081716460238,0.004077293372238864,0.002371844898142296,0.0012866547641375516,0.0006527880992138642,0.0003106907774337638,0.00013913035777893848,5.878853022376065e-5,2.3502436995272084e-5,8.912134952178654e-6,3.2130978724332007e-6,1.1038050100354226e-6,3.620526494689901e-7,1.1360127678097176e-7,3.415773369313844e-8,9.858189841315945e-9,2.7350522059591843e-9,7.304770257548781e-10,1.8805725929560377e-10,4.6724826526760765e-11,1.1216962766481776e-11,2.6045703498271438e-12,5.85549052677217e-13,1.2757401688750077e-13,2.6959552821825835e-14,5.530580323394334e-15,1.1022254435496773e-15,2.1356285310766366e-16,4.0256089961993515e-17,7.386958504394174e-18,1.3203508408898247e-18,2.300112437950985e-19,3.907304985245317e-20,6.475803460985489e-21,1.0476246764236703e-21,1.6550458030296181e-22,999.8236422668492
0.17,122601.86232065372,0.027108290106054818,0.026296720016719573,0.025250749268571595,0.023710916008635514,0.021454267781558515,0.018449719617857175,0.014923881075693264,0.011283217785695064,0.007949961809682023,0.00521748434334857,0.0031929098884189984,0.001825605449142373,0.0009776820286463554,0.0004917278889440726,0.00023290152808923343,0.0001041596532984785,4.409794213103216e-5,1.7716654014970247e-5,6.769852347181596e-6,2.465678585294948e-6,8.576639950976728e-7,2.854474252832308e-7,9.105690506811243e-8,2.7885320621394124e-8,8.210413734379772e-9,2.3274899517906212e-9,6.360777454387175e-10,1.67788089626141e-10,4.2769594679325745e-11,1.0546176522281056e-11,2.5181082027819387e-12,5.827465540713538e-13,1.3082554723264544e-13,2.851486793997286e-14,6.038835248818764e-15,1.2435271174477845e-15,2.4915895815759596e-16,4.860700113625236e-17,9.238221867816101e-18,1.711578301844336e-18,3.0928729021888734e-19,5.453934503632149e-20,9.389758595298143e-21,1.5790618016708126e-21,999.8114574821705
0.18,124080.09851846972,0.027439415461700787,0.026648793453584976,0.025690590454867893,0.024344184399776668,0.02238101258689046,0.019700044540304378,0.016421964177116905,0.012868513283502383,0.00944040250498766,0.006473583247592575,0.004150444821258056,0.0024913129011570317,0.001402856829167569,0.000742781495293457,0.00037071472776701865,0.00017483265180224755,7.810084767999464e-5,3.312398541861854e-5,1.3367009137441313e-5,5.143119940563797e-6,1.8904285076272966e-6,6.64999956539495e-7,2.2425696583846635e-7,7.261395998688934e-8,2.260923697772785e-8,6.778647892513697e-9,1.9595326023899206e-9,5.468131929165889e-10,1.4746671894086887e-10,3.847496121434041e-11,9.721281335665788e-12,2.3808689783239247e-12,5.657116057125145e-13,1.3051499848476352e-13,2.925960365532155e-14,6.378761523339055e-15,1.353203411434004e-15,2.7953125960447515e-16,5.62605681635468e-17,1.1039140854791882e-17,2.112812668042165e-18,3.946439510215768e-19,7.197484747858187e-20,1.2822943494393145e-20,999.7991259331086
0.19,125576.13570848023,0.027772885213963077,0.02699383623160561,0.026097725364515902,0.024902019808604726,0.023188327781204107,0.020811803446731697,0.017805138615849384,0.014401123519816263,0.010955354082656037,0.007818785393311777,0.00523211744694304,0.003285067056922867,0.0019381604081197509,0.001076616961827196,0.0005642921756099523,0.00027970377727444876,0.00013140757255655235,5.864346418538511e-5,2.4911836431406693e-5,1.009351495614002e-5,3.9079121464032005e-6,1.4483693593156018e-6,5.147131604523569e-7,1.7566154811159694e-7,5.7656074690099944e-8,1.822476063106098e-8,5.554962495087488e-9,1.634640898750611e-9,4.6491398679878827e-10,1.2793487781535553e-10,3.409577642067264e-11,8.808678267582513e-12,2.207997574577129e-12,5.374286439104828e-13,1.2711979200084029e-13,2.9240981145894514e-14,6.545685656021975e-15,1.4268679596979044e-15,3.0306997956471273e-16,6.275996156289585e-17,1.2677661478271066e-17,2.4993975255194096e-18,4.811514928057669e-19,9.048522081391775e-20,999.7866458559615
0.2,127090.18770746842,0.02810930937928301,0.02733530932337456,0.02648199163892435,0.0254015931579438,0.023895249416804494,0.021795468338629956,0.019066872243098363,0.01585743075580751,0.012462604478151253,0.009223833877226395,0.006419906941297259,0.004202180491850316,0.0025892490520726206,0.0015041838197087409,0.0008254115022115295,0.0004287101511974005,0.0002111939928141512,9.888161464577509e-5,4.408906014383468e-5,1.875669372064864e-5,7.627454110556479e-6,2.9699253606584866e-6,1.1090621589429152e-6,3.978054074810156e-7,1.3724923790382007e-7,4.560955140928573e-8,1.4616882356150992e-8,4.522930324205047e-9,1.3527986106856094e-9,3.915140168797189e-10,1.0974584318001325e-10,2.982330958335447e-11,7.863708458194883e-12,2.013527668001305e-12,5.010495934035093e-13,1.2125840048995781e-13,2.8559336269479726e-14,6.55043102724332e-15,1.4640021948439542e-15,3.1901673738951835e-16,6.781426063653855e-17,1.4069779480468247e-17,2.850511772637566e-18,5.641916960135549e-19,999.774015465931
0.21,128622.47088729964,0.02844909804063896,0.027675617871328776,0.026850744162221,0.025856972668422448,0.02451954985486202,0.022664342786955814,0.020207279266206492,0.017221216728508702,0.013934422763346872,0.010659237622714257,0.007691687600486541,0.005232386333467589,0.0033570130067996163,0.0020336478825473217,0.00116504943944894,0.0006323164893208437,0.00032573661231318467,0.00015957704129768724,7.448406741621294e-5,3.3184648618757025e-5,1.4136781498499186e-5,5.767998494011703e-6,2.257587476462517e-6,8.488957952420348e-7,3.0708805349351883e-7,1.0701459951777186e-7,3.596944665009157e-8,1.1674607261668794e-8,3.6630752436205857e-9,1.1122274894627706e-9,3.2712111691908943e-10,9.328012572776798e-11,2.5811351639705006e-11,6.936294609393543e-12,1.811646784160816e-12,4.602184923206847e-13,1.1378812699132486e-13,2.7400189791412497e-14,6.429836742398575e-15,1.4712540269186908e-15,3.284390450253325e-16,7.156927787952848e-17,1.5230586255013256e-17,3.1668456117476863e-18,999.7612329568722
0.22,130173.20420509236,0.028792532824983955,0.028016430632734526,0.02720942694362502,0.02627945574632707,0.025077141987677208,0.02343297870067065,0.021231449961144906,0.01848307793908449,0.015348501879609927,0.012097148158206615,0.009022973858652517,0.006360691724487092,0.004237437124054229,0.0026696466134105987,0.0015925273155111277,0.0009008789367468298,0.00048409077975887933,0.00024753218319388515,0.00012065551135449464,5.615974589827117e-5,2.500304953561205e-5,1.066468221327865e-5,4.364697065352287e-6,1.7164914378615572e-6,6.495412265654047e-7,2.3681681176185587e-7,8.328955645188454e-8,2.8290595943774494e-8,9.290518737148854e-9,2.9527731580539488e-9,9.091450162148224e-10,2.714227505624677e-10,7.864013158292871e-11,2.2129992341432505e-11,6.053298286527468e-12,1.6106204945360214e-12,4.171423080505687e-13,1.0523222025801994e-13,2.5873511683345575e-14,6.203815315570661e-15,1.451445611766088e-15,3.3152050570596993e-16,7.396147073254243e-17,1.612475767374426e-17,999.7482965010415
0.23,131742.60923383335,0.029139812889748345,0.02835890618335334,0.02756203787369113,0.02667796809340476,0.02558182953174627,0.024116010539500497,0.022147884905126928,0.019639465125346093,0.01668828056126371,0.01351278878107632,0.010388636783873955,0.007568553234649573,0.0052218809440711935,0.0034128382336013475,0.0021147464216646835,0.001243943065972296,0.0006956412847453653,0.00037042965080382254,0.00018813641695713477,9.12842033608321e-5,4.238065399956271e-5,1.8856427473557366e-5,8.052185286380343e-6,3.304788683649789e-6,1.305364024899716e-6,4.968549500201383e-7,1.8245680011777524e-7,6.471677575287678e-8,2.219559785976401e-8,7.368023469779182e-9,2.3696599511278192e-9,7.390362060282851e-10,2.2369809680094076e-10,6.576998173707048e-11,1.8797277446606003e-11,5.226115961612352e-12,1.41441956569837e-12,3.728851291761233e-13,9.581579100632641e-14,2.401142740543423e-14,5.8716237462698545e-15,1.4017994848978389e-15,3.269018707345134e-16,7.450031473014726e-17,999.7352042488402
0.24,133330.91019331347,0.0294910843800057,0.02870385075207056,0.027911493196662803,0.027059465866551797,0.026045292773472537,0.024727369266240893,0.022967150609153282,0.02069154671445182,0.017942763619211193,0.014885381958948899,0.01176441840918199,0.00883521120907879,0.006297716788850378,0.0042597864073738835,0.002735601431299841,0.001669551991585129,0.0009695619244390164,0.0005365340585594232,0.00028334638821026734,0.00014302094183555377,6.910357755876395e-5,3.200825946305481e-5,1.4233248122725595e-5,6.084443114779716e-6,2.503685714991218e-6,9.92934496459161e-7,3.7997533306542165e-7,1.4046550465826814e-7,5.021380487585602e-8,1.737604054436734e-8,5.8259189781303564e-9,1.894320796967219e-9,5.978423890922896e-10,1.8327907070250483e-10,5.4621340659479604e-11,1.583609037371221e-11,4.46957334842788e-12,1.2288460475456328e-12,3.2931264561993e-13,8.60698993472044e-14,2.195156952582592e-14,5.4661108136017415e-15,1.32955238789281e-15,3.1604672733486097e-16,999.7219543285556
0.25,134938.3339813375,0.02984645943769174,0.029051828228088467,0.028259908192365703,0.027429306322180387,0.026477215544136023,0.0252798009856069,0.02370079854335158,0.021644053802157462,0.019105997361200593,0.016198610204390257,0.013128140303648365,0.010139025727997474,0.007449216982799217,0.005203164629565524,0.003455626510739567,0.0021836384685114795,0.001314237389736301,0.0007542996328174096,0.0004134100444720188,0.00021667018301830523,0.00010874694848679908,5.234147567993851e-5,2.4192531266766658e-5,1.0752219302515564e-5,4.600955927211752e-6,1.897834177495257e-6,7.554935087643634e-7,2.905646345132863e-7,1.0808051465961523e-7,3.892014739676794e-8,1.358099105294668e-8,4.596260487890601e-9,1.5099415295956103e-9,4.818868231577535e-10,1.4951628902838554e-10,4.513387774334976e-11,1.3264277788457173e-11,3.7976282384800746e-12,1.0598783165717309e-12,2.8851455416711717e-13,7.664580876597815e-14,1.9881399726238085e-14,5.038033174886812e-15,1.2477789900042663e-15,999.7085448460996
0.26,136565.11020529448,0.030206028659798705,0.02940323748042611,0.028608812691559744,0.027791574969802987,0.02688548826490241,0.025784610638139725,0.024360534459678347,0.0225041979319753,0.020176339753262464,0.017440695998226206,0.014460580930269707,0.011458706648407516,0.00865857796276301,0.0062322242641870956,0.004271884995055364,0.0027895504215457753,0.0017366989970186133,0.001031915162349723,0.000585890089948916,0.0003182750927062637,0.0001656460063993798,8.27045608199148e-5,3.9665916052267496e-5,1.829780940814222e-5,8.12847628790067e-6,3.4814574098622355e-6,1.4392822609892506e-6,5.749527373390735e-7,2.2215980561379798e-7,8.311319420969435e-8,3.0133421498903836e-8,1.059701352645202e-8,3.6177484410169676e-9,1.1999357162620017e-9,3.8696334697383186e-10,1.2141851894133548e-10,3.709357640600366e-11,1.104057911642038e-11,3.2035472690160988e-12,9.06713669714158e-13,2.504667646825443e-13,6.756167041894269e-14,1.780488926097131e-14,4.5864279719498064e-15,999.6949738847447
0.27,138211.4712143879,0.03056986897837304,0.029758365115308633,0.02895931210737815,0.028149363938046245,0.027276450922616765,0.026251583398340484,0.024957627743001233,0.02328071590359269,0.021155613556191756,0.01860415726467077,0.015746004474688324,0.01277436172088642,0.009906999756907437,0.007333485560067792,0.005178113858498827,0.003487752663723258,0.0022421190527384944,0.001376813672400891,0.0008084412419762606,0.00045444834251074463,0.00024485936514178714,0.00012661591030559542,6.291300873055562e-5,3.0074929944908284e-5,1.3848325302653904e-5,6.149174304490097e-6,2.6359790640220683e-6,1.0920206005169045e-6,4.376438023145972e-7,1.6983556438512112e-7,6.387798499710578e-8,2.3305904175392422e-8,8.255279570577768e-9,2.8411218533213076e-9,9.507458921929254e-10,3.095735194870951e-10,9.814787574394218e-11,3.0317565819618464e-11,9.129962212522953e-12,2.68198788299543e-12,7.689489623577526e-13,2.1528767554011474e-13,5.888963250632312e-14,1.5745743878900383e-14,999.6812395048544
0.28,139877.65213182374,0.03093804863906384,0.030117420994896376,0.02931220394552443,0.028504995219602803,0.027655134127153945,0.026689023094497142,0.025502538406313346,0.023983103957347564,0.022048268715788265,0.019685346598253953,0.016972355306975537,0.01406827402256875,0.011175687625734248,0.008491549371707428,0.006165093171560436,0.004275740498853652,0.002833429110983859,0.0017952056034288327,0.0010884185070552648,0.0006321272712827348,0.00035206797860744065,0.00018826424053242568,9.67698061862409e-5,4.786852684797544e-5,2.2813690845864297e-5,1.0487189799583724e-5,4.654861171370116e-6,1.9970368151685616e-6,8.289454928223669e-7,3.332240101109726e-7,1.298398767779071e-7,4.908108928946702e-8,1.8013980469794276e-8,6.424401753756117e-9,2.227948067375642e-9,7.518533845282305e-10,2.4706350020598783e-10,7.910591511278487e-11,2.4694405631218004e-11,7.520195897397453e-12,2.23532383899973e-12,6.488747983953943e-13,1.840383118460759e-13,5.102582121045695e-14,999.6673397436141
