0.0,56296.3833883768,78170.08130333142,108007.49383937826
1.0,226484.18948601288,459190.6500914133,245867.04777077964
2.0,1.2798857536316155e6,902385.6734564268,763427.2899536225
3.0,3.483737214345342e6,2.0465607584946153e6,3.4338219663085896e6
4.0,1.322007499320624e7,1.998813712682703e7,8.879136282875823e6
5.0,1.876275629521675e7,2.6721889824222323e7,2.4165490087967813e7
6.0,5.314287755816496e7,5.929300373436111e7,1.3910042335617863e7
7.0,8.705234969868284e7,5.817158448152882e7,3.022483725406778e7
8.0,1.1712847533983852e8,6.966648853847665e7,8.454221197611293e7
9.0,9.321823683605264e7,9.42863421264887e7,7.984188001162183e7
10.0,1.0470808314388691e8,1.1012313630753656e8,7.30830358009153e7
