0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
0.01,101205.99697790603,0.009527609655854695,0.0005133680560162874,1.8630636453597865e-5,5.091796407336166e-7,1.1151777505661942e-8,2.0713271208727862e-10,2.804415846302317e-12,2.6467671190630787e-14,1.607746675690268e-16,2.22725220955082e-19,-8.41368130692071e-21,999.9899398711103
0.02,102426.52333065418,0.018177571971633447,0.0019183140337785457,0.00013777091728704965,7.483129426111078e-6,3.265037533377085e-7,1.1905690333180977e-8,3.723254860377683e-10,1.0140032605283564e-11,2.423897845136063e-13,5.10241158447766e-15,9.461611159424116e-17,999.9797585211556
0.03,103661.75374056994,0.02604268865660918,0.004035555105759615,0.0004300553339430303,3.481037682966161e-5,2.26859403226935e-6,1.2366395666957064e-7,5.791094784944914e-9,2.3750883330039853e-10,8.651783252704353e-12,2.8281600336030064e-13,8.359527922537035e-15,999.9694544922314
0.04,104911.86498134771,0.03320611098196018,0.006713630155534784,0.0009433873132692235,0.00010113773596808448,8.749236924015663e-6,6.338629647775394e-7,3.948260042576686e-8,2.1559238913468638e-9,1.0473013667398712e-10,4.577609544450086e-12,1.8161208726226955e-13,999.9590263089667
0.05,106177.03594288533,0.039742345615193415,0.009825049211852597,0.0017062068300369335,0.0002270852138905194,2.4444477151162347e-5,2.2065250477732105e-6,1.7138849158651736e-7,1.167768257808919e-8,7.083698472280317e-10,3.870240765395454e-11,1.9222413320741747e-12,999.9484724783299
0.06,107457.44765639427,0.045718155058999274,0.013262945546293974,0.0027318318263576543,0.00043325148192653227,5.570438338931813e-5,6.013998826898696e-6,5.59180439304247e-7,4.563596258745083e-8,3.317589353373774e-9,2.173543924139234e-10,1.2954899206688164e-11,999.9377914894883
0.07,108753.283319809,0.05119336460726737,0.01693816400928715,0.004022024160453183,0.0007388358847610681,0.00011029871525495873,1.3845977745043302e-5,1.498200771982685e-6,1.4237732710036896e-7,1.2057854438426559e-8,9.206825845994958e-10,6.398300016637228e-11,999.9269818138868
0.08,110064.72832348933,0.056221585087958166,0.020776732810451806,0.005569900648071881,0.0011607402936454356,0.00019707199287928535,2.8175287519357854e-5,3.4753081890853262e-6,3.7670657179843294e-7,3.6405100849402065e-8,3.1731432318108172e-9,2.518157224063998e-10,999.9160419059455
0.09,111391.97027622233,0.06085086041786485,0.024717669463309992,0.0073622963118055666,0.0017130373838122348,0.0003255613186733655,5.21785752728926e-5,7.221565870913651e-6,8.788602306718657e-7,9.53992982509984e-8,9.342959500426797e-9,8.333281300282029e-10,999.9049702052081
