0.0,100000.0,0.0,0.0
0.01,101206.00718843746,0.0,0.0
0.02,102426.54404398667,0.0,0.0
0.03,103661.78513352074,0.0,0.0
0.04,104911.90719927006,0.0,0.0
0.05,106177.08915882219,0.0,0.0
0.06,107457.51210512189,0.0,0.0
0.07,108753.35930647125,0.0,0.0
0.08,110064.81620652937,0.0,0.0
0.09,111392.07042431281,0.0,0.0
0.1,112735.31175419525,0.0,0.0
0.11,114094.7327631419,0.0,0.0
0.12,115470.52941127101,0.0,0.0
0.13,116862.89742358949,0.0,0.0
0.14,118272.0349179675,0.0,0.0
0.15,119698.14266757257,0.0,0.0
0.16,121141.42410086954,0.0,0.0
0.17,122602.08530162052,0.0,0.0
0.18,124080.33500888503,0.0,0.0
0.19,125576.38461701981,0.0,0.0
0.2,127090.448175679,0.0,0.0
0.21,128622.74238981397,0.0,0.0
0.22,130173.48661967358,0.0,0.0
0.23,131742.90288080374,0.0,0.0
0.24,133331.21584404795,0.0,0.0
0.25,134938.65283554688,0.0,0.0
0.26,136565.44383673862,0.0,0.0
0.27,138211.82148435828,0.0,0.0
0.28,139878.0210704388,0.0,0.0
0.29,141564.2805423099,0.0,0.0
0.3,143270.84050259908,0.0,0.0
0.31,144997.9442092309,0.0,0.0
0.32,146745.83757542714,0.0,0.0
0.33,148514.76916970758,0.0,0.0
0.34,150304.99021588796,0.0,0.0
0.35,152116.75723459988,0.0,0.0
0.36,153950.33538538963,0.0,0.0
0.37,155805.98401930448,0.0,0.0
0.38,157683.9653331606,0.0,0.0
0.39,159584.5451906204,0.0,0.0
0.4,161507.99312219274,0.0,0.0
0.41,163454.58232523265,0.0,0.0
0.42,165424.58966394162,0.0,0.0
0.43,167418.29566936733,0.0,0.0
0.44,169435.98453940393,0.0,0.0
0.45,171477.9441387918,0.0,0.0
0.46,173544.4659991176,0.0,0.0
0.47,175635.8453188144,0.0,0.0
0.48,177752.38096316156,0.0,0.0
0.49,179894.3754642849,0.0,0.0
0.5,182062.1350211562,0.0,0.0
0.51,184255.9694995938,0.0,0.0
0.52,186476.19243226256,0.0,0.0
0.53,188723.12101867324,0.0,0.0
0.54,190997.07612518332,0.0,0.0
0.55,193298.3822849963,0.0,0.0
0.56,195627.36769816204,0.0,0.0
0.57,197984.36423157706,0.0,0.0
0.58,200369.70741898374,0.0,0.0
0.59,202783.73646097135,0.0,0.0
0.6,205226.7942249741,0.0,0.0
