0.0,117390.07070610533,72098.54093293214,134431.41697153257
1.0,502394.7342386256,240804.21397288295,202932.95367015983
2.0,1.0434539339702574e6,910941.6248294109,514525.43161193456
3.0,2.390396886798597e6,2.4188320373583054e6,3.3386315010481724e6
4.0,1.2649099063435553e7,9.558468339868361e6,1.2427713696527287e7
5.0,3.589113148319712e7,3.218857397873027e7,1.5417096737116696e7
6.0,6.21234714555406e7,6.096293499981285e7,3.658679986227691e7
7.0,7.022404649453603e7,1.0658799421079022e8,5.3333108918466166e7
8.0,9.816793380979325e7,7.150678705529149e7,1.0812571392293529e8
9.0,1.1220338678819078e8,8.917097583722714e7,9.606661370579672e7
10.0,9.980111424234775e7,1.442209028035105e8,9.266360571228912e7
