0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
0.01,101205.99697790595,0.00890338942619484,0.0010643860083719453,8.6728525445739e-5,5.3489594855771965e-6,2.6444262436932547e-7,1.113956313725829e-8,3.7778809196975415e-10,1.0018828784136366e-11,2.0974659453185218e-13,3.5161878343495515e-15,4.648485109890442e-17,4.473836503618353e-19,-2.0427383787838427e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9899398711103
0.02,102426.52333065419,0.015944638839023806,0.0036396475722973317,0.0005792410986715118,7.042619004101558e-5,6.913571529142553e-6,5.686991513744112e-7,4.023579838085936e-8,2.493645151555204e-9,1.3707532289890046e-10,6.738800771691607e-12,2.9789634038936937e-13,1.1883497472686047e-14,4.2857510904081465e-16,1.3973993510873833e-17,4.111681070691184e-19,1.0877701224268282e-20,2.572740332842369e-22,5.392958069078756e-24,9.872969514789224e-26,1.5439856249340454e-27,1.9921124490972271e-29,1.9741793459245745e-31,1.1919028137796444e-33,-2.0859786089628916e-36,-1.373150002015548e-37,999.9797585211558
0.03,103661.75374056847,0.021536942400159936,0.007029175561888401,0.0016366386933202822,0.0002940217147894352,4.286778790086675e-5,5.251416934557595e-6,5.54258080525308e-7,5.135871615602845e-8,4.239009180609347e-9,3.1517404227690445e-10,2.129589740604775e-11,1.3167196591662524e-12,7.489906562004292e-14,3.935931128292092e-15,1.9167575914464038e-16,8.669899756125553e-18,3.647714907726046e-19,1.4285370838329195e-20,5.2071306030985625e-22,1.7650463392812528e-23,5.553426315183219e-25,1.616899410300568e-26,4.335821470739905e-28,1.0631508999498208e-29,2.3567778383743014e-31,999.9694544922313
0.04,104911.86498134655,0.026002111736063267,0.01077090035452598,0.0032572563214002875,0.000767934292641435,0.0001477238390624162,2.395010153044312e-5,3.3518409649275135e-6,4.1238561368052615e-7,4.52455197905451e-8,4.477774831086644e-9,4.03450151842897e-10,3.334722232722703e-11,2.544473992226655e-12,1.8016405226663184e-13,1.1889278468984852e-14,7.33896635773187e-16,4.2503454245025053e-17,2.3154132817651746e-18,1.1889876957822647e-19,5.765783533644344e-21,2.6445334895041106e-22,1.14881604304068e-23,4.732865334200698e-25,1.851556379414033e-26,6.888371403090742e-28,999.9590263089653
0.05,106177.03594288365,0.02959078866714481,0.01456762336323026,0.005357662055745495,0.0015527394391001979,0.00036925686007182825,7.425159806678324e-5,1.2914617387411384e-5,1.977338172069276e-6,2.702363960426983e-7,3.333880243475375e-8,3.747196790719402e-9,3.8667541013542774e-10,3.686978683255025e-11,3.2662497647193555e-12,2.700851726492303e-13,2.092901520029582e-14,1.5250004723665966e-15,1.0479235895597527e-16,6.807869281650214e-18,4.190250956745976e-19,2.4479481088071898e-20,1.3594399033283833e-21,7.185618580333281e-23,3.6187902603350826e-24,1.7378485770705698e-25,999.9484724783116
0.06,107457.44765639305,0.03249819090252128,0.018236682436834885,0.007821119270948366,0.0026726447590627363,0.0007538655326477518,0.0001804230536237034,3.74303314687131e-5,6.845368693161038e-6,1.1185716349261702e-6,1.6511709958590902e-7,2.2219032201325887e-8,2.7464261054825465e-9,3.138487604611948e-10,3.334083478399569e-11,3.3082469387954222e-12,3.0787302765059e-13,2.696834401910064e-14,2.2305299110223318e-15,1.7467469670379786e-16,1.2983037265939764e-17,9.1787372897724e-19,6.184200397205513e-20,3.9776389625980485e-21,2.4461531820890943e-22,1.4403746089466015e-23,999.9377914893392
0.07,108753.2833198061,0.03487636836524221,0.021673836104552143,0.010525896624181205,0.004119724048833405,0.0013392125095156666,0.00037072850675518937,8.916286420207524e-5,1.8932368081928714e-5,3.5955717147226657e-6,6.173230154449605e-7,9.667163454765904e-8,1.391165605343493e-8,1.851477084254121e-9,2.2913578971617136e-10,2.6494602985744216e-11,2.874090990127562e-12,2.9355354732448474e-13,2.8319990546100266e-14,2.587797435221027e-15,2.245280424549275e-16,1.8538014196432723e-17,1.4593175956213674e-18,1.0971783242348484e-19,7.89056252343965e-21,5.4353731804473115e-22,999.9269818130203
0.08,110064.72832348268,0.03684375439198637,0.024827505826113143,0.013360595021971516,0.00586187516784878,0.002149931451409802,0.0006740607098175025,0.0001840507413483673,4.443826811797465e-5,9.607112860176138e-6,1.879099396646077e-6,3.3542970001156613e-7,5.504819523202454e-8,8.35806463847545e-9,1.1804419296430015e-9,1.5581385340329268e-10,1.9300984930430224e-11,2.2518437994072875e-12,2.4824031955465725e-13,2.593069090217858e-14,2.573118461416086e-15,2.431010520288277e-16,2.191131207703384e-17,1.8874928495650814e-18,1.5564546301509337e-19,1.2304025015064906e-20,999.9160419020152
0.09,111391.97027621417,0.03849260196015348,0.027680581505986332,0.016231297959215955,0.007851392912133005,0.0031961556986102907,0.0011167043417365577,0.0003406523160270568,9.204319194020701e-5,2.2294027098433998e-5,4.889497006775205e-6,9.792637210126217e-7,1.8039666006798568e-7,3.07568203098052e-8,4.879416224000928e-9,7.236675304266151e-10,1.0074835303821338e-10,1.3214115934576151e-11,1.6380807945729705e-12,1.9247429227631917e-13,2.149124252022018e-14,2.2855875685111372e-15,2.3199414433488706e-16,2.2516724194847553e-17,2.093194399231875e-18,1.8665802642445824e-19,999.904970190454
