0.0,92130.65022625877,117486.815107858,39962.88381967268
1.0,189699.83708003978,321390.62225597573,487778.6293111899
2.0,1.4257648703844706e6,1.6113230684489543e6,1.1212917043492703e6
3.0,4.553934604890246e6,3.850491961134843e6,5.0430359978131205e6
4.0,1.0318154794557394e7,1.5779422328813203e7,7.566220475097213e6
5.0,1.3055098848700514e7,2.9053708917469326e7,2.8246995181486808e7
6.0,4.884187227042167e7,5.2673999351043426e7,4.176296014966959e7
7.0,1.3630984256056553e8,1.2470663609260258e8,8.358780575572646e7
8.0,6.890083941600624e7,3.5193807730995424e7,4.934238222383516e7
9.0,1.4494447816627533e6,2.145251771248393e6,868576.4419462717
10.0,435.48438488440064,342.7972143344254,560.0186056374454
