0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
0.01,101205.99697790595,0.009298062476133425,0.0007225347397698333,3.7976593879334216e-5,1.5059181104417274e-6,4.7842163512119364e-8,1.292291917645135e-9,2.6933664263411013e-11,4.188493805323581e-13,4.829886110583055e-15,3.76793858664509e-17,6.727985373175913e-20,-5.9950388366025814e-21,-4.432666741396358e-23,0.0,0.0,0.0,999.9899398711103
0.02,102426.52333065444,0.01733338711722676,0.0026146701130873914,0.0002707266934878843,2.1274892134396346e-5,1.3454846214875965e-6,7.117751086517762e-8,3.233291201213976e-9,1.2828840378061452e-10,4.492178721819546e-12,1.3963847765105174e-13,3.865503876778886e-15,9.542564339513072e-17,2.0991675765592825e-18,4.1084657993071517e-20,7.17359606528051e-22,1.13644852194916e-23,999.9797585211558
0.03,103661.75374056841,0.024294024851861475,0.005331413295897821,0.0008151500296293067,9.518615973641942e-5,8.973586051295707e-6,7.086898184322051e-7,4.813053858091771e-8,2.86579274937138e-9,1.517837713842927e-10,7.22959026610519e-12,3.1223437750085686e-13,1.2302236480522792e-14,4.441830686761299e-16,1.474217190739878e-17,4.506216724178962e-19,1.2695859171527043e-20,999.9694544922314
0.04,104911.86498134704,0.03034023873395376,0.008604419682592287,0.0017258782270007924,0.0002660976677772484,3.3232290930896103e-5,3.4833111707516747e-6,3.1435098695530354e-7,2.4895793939550373e-8,1.7560194017175778e-9,1.1160076723179871e-10,6.450051209160781e-12,3.415521663613394e-13,1.6671574771245512e-14,7.538239856830902e-16,3.170381515257452e-17,1.2444915424262132e-18,999.9590263089655
0.05,106177.03594288457,0.03560861164481353,0.01222687532205303,0.003014623793711376,0.0005751465319530358,8.91858559123035e-5,1.1629877372738323e-5,1.3072764358666362e-6,1.2906111252125225e-7,1.1354824512024663e-8,9.006443903691005e-10,6.501060433673144e-11,4.303328545587896e-12,2.6288350333565796e-13,1.4898446202127167e-14,7.86745150607258e-16,3.88526574759786e-17,999.9484724783116
0.06,107457.44765639225,0.04021554868022401,0.016041167329401775,0.004664660856930512,0.0010568077179906358,0.00019529044052000652,3.040965199023321e-5,4.086996040360389e-6,4.828353013979058e-7,5.0865014883056236e-8,4.833407824013683e-9,4.181886151923946e-10,3.3200322650509145e-11,2.4343199199107632e-12,1.6574793230528603e-13,1.0528351426201282e-14,6.26353235680563e-16,999.9377914893391
0.07,108753.28331980483,0.0442602605754487,0.019928858732055237,0.006641517427912336,0.001736526786942228,0.00037170230509606675,6.718509117853884e-5,1.0495060835906884e-5,1.4423777088752675e-6,1.7687575291003746e-7,1.9574060327164153e-8,1.9731506925430534e-9,1.8258777839449278e-10,1.561164703866404e-11,1.2402197732969502e-12,9.19774389914469e-14,6.393942247664607e-15,999.9269818130203
0.08,110064.72832348215,0.047827305942524496,0.02380255259592111,0.008900752203815799,0.0026300529034355676,0.0006386242771311887,0.00013123305935081628,2.3338319309023533e-5,3.6548595897615777e-6,5.110235065419183e-7,6.451138944749993e-8,7.420936751193447e-9,7.838847866885608e-10,7.653237794442217e-11,6.9446884902006355e-12,5.885095733146068e-13,4.676789801019721e-14,999.9160419020158
0.09,111391.97027621375,0.05098875798042653,0.027599304559218992,0.011393501114966243,0.0037438433358152243,0.0010148857445484607,0.0002333572443163927,4.650187137916949e-5,8.167730202796744e-6,1.2816904612364522e-6,1.8167458496297086e-7,2.347399334008679e-8,2.7859673120471503e-9,3.056844423556182e-10,3.118087421587248e-11,2.970997063126792e-12,2.655372384303736e-13,999.9049701904587
0.1,112735.19903152564,0.05380605078510899,0.03127530489274645,0.014070329195002665,0.0050760937363066,0.0015168445102311094,0.00038537177598543245,8.49773435088557e-5,1.653218365302303e-5,2.8754082482715595e-6,4.519677173636188e-7,6.478185957953132e-8,8.531344300140701e-9,1.038938456164885e-9,1.176433218164494e-10,1.2445886689470561e-11,1.2353110002270902e-12,999.8937650937431
0.11,114094.60671429327,0.05633155260945879,0.034801598824100555,0.016883807710069153,0.00661808440127998,0.0021576305233981675,0.000599524821111532,0.00014480526575115464,3.088893173151292e-5,5.8947524068035245e-6,1.017146089161294e-6,1.601031935495702e-7,2.3161067098908606e-8,3.0990228823084116e-9,3.8563795588399734e-10,4.4842562596890844e-11,4.892868981033193e-12,999.8824250083265
0.12,115470.38774766258,0.05860990642982728,0.03816065432557853,0.01979014387640597,0.008355632921784992,0.002946710664705714,0.0008879204451194079,0.0002329399827533708,5.402673205040883e-5,1.121838318918444e-5,2.107323146608416e-6,3.6124135084443435e-7,5.6929051552422275e-8,8.300052389136457e-9,1.1256480207942063e-9,1.4267769006640548e-10,1.6972388992180804e-11,999.8709483115825
0.13,116862.7388802785,0.06067917220812057,0.04134362024717306,0.02275011652690531,0.010270517368274508,0.003889731576752349,0.0012619834020419726,0.0003570519364714873,8.940733947297461e-5,2.005835839063489e-5,4.073131705776408e-6,7.550899293818146e-7,1.2872742834979033e-7,2.0307644896927742e-8,2.980653431601601e-9,4.0895292902628175e-10,5.2667382508128454e-11,999.8593333617724
0.14,118271.85921383186,0.0625718005835472,0.04434814472272686,0.025729512475332922,0.012341787911244965,0.004988588179704024,0.0017319973696203518,0.0005252853403249297,0.00014115398841789417,3.400993845407388e-5,7.421091618198995e-6,1.478912074915719e-6,2.7111418888462935e-7,4.600261465835802e-8,7.263751746400908e-9,1.0723120325131165e-9,1.4861124836308159e-10,999.8475784982866
0.15,119697.95023096618,0.06431546345686245,0.04717664752314369,0.028699210686173763,0.014546922172558117,0.006241665240119684,0.0023067349254876244,0.0007459897409924554,0.0002140034272325621,5.5089597310080934e-5,1.2850326388674462e-5,2.7387467737021567e-6,5.371066277029451e-7,9.751997368772957e-8,1.6479966277842396e-8,2.604148954621661e-9,3.8636577359968815e-10,999.8356820424317
0.16,121141.21582344823,0.06593375955207062,0.04983496593888262,0.03163502698546319,0.01686279943276875,0.0076442003697532864,0.0029931890858248397,0.0010274447930110917,0.00031322454911693397,8.575756461786587e-5,2.1288249003999108e-5,4.8304495167852e-6,1.0088959659720657e-6,1.9513588914394256e-7,3.513511560347201e-8,5.91641571967764e-9,9.35518737306652e-10,999.823642299259
0.17,122601.86232067036,0.06744681631506202,0.052331295094652286,0.03451740621428482,0.019266496038681063,0.0091887229496349,0.0037964041391547413,0.001377593800531548,0.00044450899479355285,0.00012892281691533384,3.392296786607342e-5,8.16266354921422e-6,1.8085386292287116e-6,3.711672992803949e-7,7.092782367454973e-8,1.2678053331265352e-8,2.1282882826601344e-9,999.8114575612462
0.18,124080.09851846771,0.06887180429262246,0.0546753631230869,0.037331023118317166,0.02173591333190027,0.010865532191077,0.004719397927604458,0.0018037982729071013,0.0006138404518747676,0.00018792983977245097,5.2230365567017073e-5,1.3280779002547371e-5,3.110508066287771e-6,6.749941539743085e-7,1.3641561833796259e-7,2.5792301192926392e-8,4.5805582029915545e-9,999.799126114998
0.19,125576.13570848329,0.07022337657072326,0.05687779944075183,0.040064329848283196,0.02425024910363317,0.012663189968883251,0.005763169601933192,0.002312622554915929,0.0008273476417770575,0.00026652618226727034,7.799385536914701e-5,2.0891028415010532e-5,5.156088996753258e-6,1.1793946281404765e-6,2.512950925456802e-7,5.0100462998193216e-8,9.383344836354836e-9,999.786646252949
0.2,127090.18770750887,0.07151403691311059,0.05894966552663593,0.04270909615541976,0.026790323064519537,0.014568992034772164,0.006926779071350967,0.002909660904254105,0.0010911521363196014,0.0003688125139984573,0.00011331453553734238,3.188287485801216e-5,8.268952070472942e-6,1.9881305256876173e-6,4.453719057510778e-7,9.337112770540357e-8,1.8391897057694346e-8,999.7740162928078
0.21,128622.470887283,0.07275446015334149,0.06090209203418348,0.045259955057382055,0.029338798723265978,0.016569413263521852,0.008207477386887724,0.003599401881345337,0.0014112156957089192,0.0004991786401697103,0.00016061217374890873,4.734913093606371e-5,1.2871542765943915e-5,3.2447094667672995e-6,7.622582041561578e-7,1.676168881665698e-7,3.46354111068832e-8,999.7612346074733
0.22,130173.20420510665,0.07395376516787248,0.0627460187797944,0.047713962941181236,0.031880299639446524,0.01865051676420133,0.009600887862962332,0.004385136929784336,0.0017931908299792004,0.000662224434048564,0.00022261478227452502,6.860258369532855e-5,1.95020986898336e-5,5.1425441927282346e-6,1.2640261367721504e-6,2.908723154776076e-7,6.290693073991046e-8,999.7482996717875
0.23,131742.60923385512,0.07511973923739118,0.06449201705218177,0.050070207658584776,0.03440144325888199,0.02079829903187837,0.01110121044278996,0.005268915067778459,0.002242288674941009,0.0008626738947059953,0.0003023374357667921,9.718708476496788e-5,2.883064422724977e-5,7.935780414477199e-6,2.0366241291277947e-6,4.894228084803552e-7,1.1055440975147032e-7,999.7352101308937
0.24,133330.91019330727,0.07625904172951294,0.0661501543633288,0.052329434101117775,0.03689082470296426,0.022999003590204993,0.012701447312243914,0.006251528593952182,0.0027631558708421746,0.001105281532075717,0.0004030518461348399,0.0001348842913538432,4.167454552178289e-5,1.195106764879953e-5,3.1962026744935743e-6,8.005656604433254e-7,1.88514111971099e-7,999.7219648959027
0.25,134938.33398138324,0.0773773665511748,0.06772992212143321,0.0544937241330226,0.03933893721565772,0.02523936425772653,0.014393637138295124,0.0073325443510434815,0.0033597764697160444,0.001394736231667082,0.0005282444581273194,0.0001837126603764121,5.9011703367958584e-5,1.759970849778597e-5,4.896381174659351e-6,1.2760511148876703e-6,3.1269200657863044e-7,999.7085632835914
0.26,136565.110205272,0.07847958632090411,0.06924018485888248,0.056566209503722265,0.04173807370985722,0.02750680879035594,0.0161690818097235,0.008510355186119554,0.004035391501003226,0.001735568286676622,0.0006815695754592469,0.0002459214349314634,8.199147175461817e-5,2.5389524740707958e-5,7.335932192901452e-6,1.9859462533948583e-6,5.05598655539835e-7,999.6950051936155
0.27,138211.47121449254,0.07956987631921511,0.07068916284955429,0.0585508165808969,0.04408218967753055,0.029789614408701162,0.01801857766492815,0.009782266503220213,0.004792440613256637,0.0021320553198424003,0.0008667917488558625,0.00032397635779228453,0.00011194260350597193,3.593696644560423e-5,1.0767600584991604e-5,3.0234310387440755e-6,7.985120607763795e-7,999.6812913625481
0.28,139877.65213176864,0.08065181310693378,0.0720844319731202,0.06045206355137633,0.046366765546797056,0.03207701187688238,0.01993261433199851,0.011144593465277935,0.005632529213579275,0.0025881424301486635,0.0010877284997274307,0.00042054031124255843,0.0001503770095921653,4.99773862125448e-5,1.5506598410764548e-5,4.509797609526309e-6,1.2338798905072684e-6,999.6674236700827
0.29,141563.89088754242,0.0817284694697297,0.07343293710779135,0.062274865699995234,0.04858864650162009,0.03435926575206357,0.021901579397640307,0.012592782186021192,0.006556411367831132,0.0031073616163083263,0.0013481841953812029,0.0005384463526983171,0.0001989903046706648,6.837526162892958e-5,2.194018489054371e-5,6.600488219386605e-6,1.8683773641626746e-6,999.653405556036
0.3,143270.42825114532,0.08280248245359795,0.07474101699524195,0.06402439924353895,0.05074589663231336,0.03662770366439312,0.023915915838350676,0.014121530417803067,0.007563999656588206,0.0036927729121814423,0.0016518895508039106,0.0006806667393269804,0.00025965699442468293,9.213123897156776e-5,3.053616900816692e-5,9.491090510562842e-6,2.776194048259981e-6,999.6392425144977
