2.9411764705882337, 0.2843601895734764
6.9117647058823515, 0.2843601895734764
10.93137254901961, 0.1421800947867382
12.8921568627451, 0.1421800947867382
14.950980392156865, 0.5687203791469244
16.91176470588235, 2.843601895734679
18.97058823529412, 9.526066350711147
20.93137254901961, 23.3175355450243
22.94117647058824, 40.23696682464468
24.90196078431373, 50.90047393364904
26.911764705882348, 78.7677725118483
28.92156862745098, 74.9289099526069
30.931372549019606, 109.62085308056865
32.94117647058824, 110.04739336492892
34.90196078431372, 109.33649289099525
36.911764705882355, 124.40758293838866
40.98039215686274, 123.8388625592417
