10.060703926317993, 1.1849824286813668
12.105499237462997, 1.1537438171531524
14.149696480368414, 1.0964298783781254
16.6478275171197, 1.0164525474503843
18.134027092491255, 1.45948499776678
20.559193804013034, 7.032888918362327
21.602822882090845, 16.40610671498001
23.11533746000418, 68.43245230656224
26.07158876827846, 73.3305815231139
28.005741455100026, 80.6069367167743
31.531353727460303, 90.60421680814
35.51628240782273, 123.56434888132068
38.92287910050537, 111.68503283550369
41.99515564725935, 131.84455511108013
44.94901468257528, 128.22751345537378
48.020095092850084, 144.21035352219707
