-0.35087719298245545, 1e4.622563676820305
9.824561403508774, 1e4.619586931350433
19.824561403508774, 1e4.616663376699631
30, 1e4.613690430786214
40, 1e4.622460998500902
50.00000000000001, 1e4.654762632562909
60.00000000000001, 1e4.75904991740064
70.17543859649123, 1e5.536367027868111
80, 1e5.805636133800675
90.17543859649123, 1e6.026513693694763
100.17543859649123, 1e6.161534273639307
110.17543859649123, 1e6.204590910662781
120.17543859649123, 1e6.200664269410487
