5.02793296089385, 691.0447514915779
20.446927374301666, 294.53424888145304
36.871508379888255, 28627.94165665957
50.61452513966479, 47754.28485640578
67.0391061452514, 255509.70903525123
87.48603351955308, 2945342.4888145365
105.58659217877093, 26287730.05589448
117.31843575418995, 262877300.5589448
133.74301675977654, 691044751.491578
164.58100558659217, 17162000142.216904
187.7094972067039, 63455480319.26878
222.5698324022346, 91825428356.563
243.01675977653625, 118597101233.76706
254.07821229050276, 73147170429.71204
264.13407821229043, 97197326848.67496
